driver,team,lap_number,lap_time,sector1_time,sector2_time,sector3_time,stint,compound,tyre_life,track_status,event_name,session_name,year,lap_time_seconds,sector1_time_seconds,sector2_time_seconds,sector3_time_seconds,driver_median_lap_time_seconds,lap_delta_to_driver_median,is_first_lap_of_stint
ALB,Williams,1.0,,,0 days 00:00:44.007000,0 days 00:00:24.378000,1.0,SOFT,1.0,12,Bahrain Grand Prix,R,2024,,,44.007,24.378,97.918,,True
ALB,Williams,2.0,0 days 00:01:38.826000,0 days 00:00:31.419000,0 days 00:00:43.106000,0 days 00:00:24.301000,1.0,SOFT,2.0,1,Bahrain Grand Prix,R,2024,98.826,31.419,43.106,24.301,97.918,0.907999999999987,False
ALB,Williams,3.0,0 days 00:01:38.507000,0 days 00:00:31.002000,0 days 00:00:43.081000,0 days 00:00:24.424000,1.0,SOFT,3.0,1,Bahrain Grand Prix,R,2024,98.507,31.002,43.081,24.424,97.918,0.5889999999999986,False
ALB,Williams,4.0,0 days 00:01:38.422000,0 days 00:00:31.023000,0 days 00:00:43.007000,0 days 00:00:24.392000,1.0,SOFT,4.0,1,Bahrain Grand Prix,R,2024,98.422,31.023,43.007,24.392,97.918,0.5039999999999907,False
ALB,Williams,5.0,0 days 00:01:38.509000,0 days 00:00:31.049000,0 days 00:00:43.027000,0 days 00:00:24.433000,1.0,SOFT,5.0,1,Bahrain Grand Prix,R,2024,98.509,31.049,43.027,24.433,97.918,0.590999999999994,False
ALB,Williams,6.0,0 days 00:01:38.575000,0 days 00:00:31.034000,0 days 00:00:43.141000,0 days 00:00:24.400000,1.0,SOFT,6.0,1,Bahrain Grand Prix,R,2024,98.575,31.034,43.141,24.4,97.918,0.6569999999999965,False
ALB,Williams,7.0,0 days 00:01:38.971000,0 days 00:00:31.498000,0 days 00:00:43.186000,0 days 00:00:24.287000,1.0,SOFT,7.0,1,Bahrain Grand Prix,R,2024,98.971,31.498,43.186,24.287,97.918,1.0529999999999973,False
ALB,Williams,8.0,0 days 00:01:38.660000,0 days 00:00:31.493000,0 days 00:00:42.899000,0 days 00:00:24.268000,1.0,SOFT,8.0,1,Bahrain Grand Prix,R,2024,98.66,31.493,42.899,24.268,97.918,0.7419999999999902,False
ALB,Williams,9.0,0 days 00:01:38.652000,0 days 00:00:31.458000,0 days 00:00:42.976000,0 days 00:00:24.218000,1.0,SOFT,9.0,1,Bahrain Grand Prix,R,2024,98.652,31.458,42.976,24.218,97.918,0.7339999999999947,False
ALB,Williams,10.0,0 days 00:01:38.952000,0 days 00:00:31.624000,0 days 00:00:42.955000,0 days 00:00:24.373000,1.0,SOFT,10.0,12,Bahrain Grand Prix,R,2024,98.952,31.624,42.955,24.373,97.918,1.0339999999999918,False
ALB,Williams,11.0,0 days 00:01:38.835000,0 days 00:00:31.490000,0 days 00:00:42.923000,0 days 00:00:24.422000,1.0,SOFT,11.0,1,Bahrain Grand Prix,R,2024,98.835,31.49,42.923,24.422,97.918,0.9169999999999874,False
ALB,Williams,12.0,0 days 00:01:38.934000,0 days 00:00:31.510000,0 days 00:00:43.065000,0 days 00:00:24.359000,1.0,SOFT,12.0,1,Bahrain Grand Prix,R,2024,98.934,31.51,43.065,24.359,97.918,1.0159999999999911,False
ALB,Williams,13.0,0 days 00:01:38.823000,0 days 00:00:31.569000,0 days 00:00:42.884000,0 days 00:00:24.370000,1.0,SOFT,13.0,1,Bahrain Grand Prix,R,2024,98.823,31.569,42.884,24.37,97.918,0.9049999999999869,False
ALB,Williams,14.0,0 days 00:01:38.977000,0 days 00:00:31.598000,0 days 00:00:42.931000,0 days 00:00:24.448000,1.0,SOFT,14.0,1,Bahrain Grand Prix,R,2024,98.977,31.598,42.931,24.448,97.918,1.0589999999999975,False
ALB,Williams,15.0,0 days 00:01:41.171000,0 days 00:00:31.510000,0 days 00:00:42.741000,0 days 00:00:26.920000,1.0,SOFT,15.0,1,Bahrain Grand Prix,R,2024,101.171,31.51,42.741,26.92,97.918,3.253,False
ALB,Williams,16.0,0 days 00:01:59.341000,0 days 00:00:52.731000,0 days 00:00:42.591000,0 days 00:00:24.019000,2.0,HARD,1.0,1,Bahrain Grand Prix,R,2024,119.341,52.731,42.591,24.019,97.918,21.422999999999988,True
ALB,Williams,17.0,0 days 00:01:37.392000,0 days 00:00:30.812000,0 days 00:00:42.564000,0 days 00:00:24.016000,2.0,HARD,2.0,1,Bahrain Grand Prix,R,2024,97.392,30.812,42.564,24.016,97.918,-0.5260000000000105,False
ALB,Williams,18.0,0 days 00:01:37.590000,0 days 00:00:31.214000,0 days 00:00:42.369000,0 days 00:00:24.007000,2.0,HARD,3.0,1,Bahrain Grand Prix,R,2024,97.59,31.214,42.369,24.007,97.918,-0.32800000000000296,False
ALB,Williams,19.0,0 days 00:01:37.763000,0 days 00:00:31.357000,0 days 00:00:42.448000,0 days 00:00:23.958000,2.0,HARD,4.0,1,Bahrain Grand Prix,R,2024,97.763,31.357,42.448,23.958,97.918,-0.15500000000000114,False
ALB,Williams,20.0,0 days 00:01:37.701000,0 days 00:00:31.328000,0 days 00:00:42.379000,0 days 00:00:23.994000,2.0,HARD,5.0,1,Bahrain Grand Prix,R,2024,97.701,31.328,42.379,23.994,97.918,-0.21700000000001296,False
ALB,Williams,21.0,0 days 00:01:37.918000,0 days 00:00:31.227000,0 days 00:00:42.440000,0 days 00:00:24.251000,2.0,HARD,6.0,1,Bahrain Grand Prix,R,2024,97.918,31.227,42.44,24.251,97.918,0.0,False
ALB,Williams,22.0,0 days 00:01:38.031000,0 days 00:00:31.199000,0 days 00:00:42.733000,0 days 00:00:24.099000,2.0,HARD,7.0,1,Bahrain Grand Prix,R,2024,98.031,31.199,42.733,24.099,97.918,0.11299999999999955,False
ALB,Williams,23.0,0 days 00:01:37.869000,0 days 00:00:31.296000,0 days 00:00:42.361000,0 days 00:00:24.212000,2.0,HARD,8.0,1,Bahrain Grand Prix,R,2024,97.869,31.296,42.361,24.212,97.918,-0.049000000000006594,False
ALB,Williams,24.0,0 days 00:01:38.204000,0 days 00:00:31.035000,0 days 00:00:42.857000,0 days 00:00:24.312000,2.0,HARD,9.0,1,Bahrain Grand Prix,R,2024,98.204,31.035,42.857,24.312,97.918,0.28599999999998715,False
ALB,Williams,25.0,0 days 00:01:38.226000,0 days 00:00:31.095000,0 days 00:00:42.952000,0 days 00:00:24.179000,2.0,HARD,10.0,1,Bahrain Grand Prix,R,2024,98.226,31.095,42.952,24.179,97.918,0.3079999999999927,False
ALB,Williams,26.0,0 days 00:01:38.100000,0 days 00:00:31.041000,0 days 00:00:42.821000,0 days 00:00:24.238000,2.0,HARD,11.0,1,Bahrain Grand Prix,R,2024,98.1,31.041,42.821,24.238,97.918,0.18199999999998795,False
ALB,Williams,27.0,0 days 00:01:38.296000,0 days 00:00:31.029000,0 days 00:00:43.069000,0 days 00:00:24.198000,2.0,HARD,12.0,1,Bahrain Grand Prix,R,2024,98.296,31.029,43.069,24.198,97.918,0.3780000000000001,False
ALB,Williams,28.0,0 days 00:01:38.048000,0 days 00:00:31.108000,0 days 00:00:42.692000,0 days 00:00:24.248000,2.0,HARD,13.0,1,Bahrain Grand Prix,R,2024,98.048,31.108,42.692,24.248,97.918,0.12999999999999545,False
ALB,Williams,29.0,0 days 00:01:37.879000,0 days 00:00:31.127000,0 days 00:00:42.585000,0 days 00:00:24.167000,2.0,HARD,14.0,1,Bahrain Grand Prix,R,2024,97.879,31.127,42.585,24.167,97.918,-0.03900000000000148,False
ALB,Williams,30.0,0 days 00:01:37.968000,0 days 00:00:31.045000,0 days 00:00:42.634000,0 days 00:00:24.289000,2.0,HARD,15.0,1,Bahrain Grand Prix,R,2024,97.968,31.045,42.634,24.289,97.918,0.04999999999999716,False
ALB,Williams,31.0,0 days 00:01:38.135000,0 days 00:00:31.093000,0 days 00:00:42.811000,0 days 00:00:24.231000,2.0,HARD,16.0,1,Bahrain Grand Prix,R,2024,98.135,31.093,42.811,24.231,97.918,0.21699999999999875,False
ALB,Williams,32.0,0 days 00:01:38.183000,0 days 00:00:31.143000,0 days 00:00:42.707000,0 days 00:00:24.333000,2.0,HARD,17.0,1,Bahrain Grand Prix,R,2024,98.183,31.143,42.707,24.333,97.918,0.26500000000000057,False
ALB,Williams,33.0,0 days 00:01:38.346000,0 days 00:00:31.537000,0 days 00:00:42.677000,0 days 00:00:24.132000,2.0,HARD,18.0,1,Bahrain Grand Prix,R,2024,98.346,31.537,42.677,24.132,97.918,0.42799999999999727,False
ALB,Williams,34.0,0 days 00:01:37.750000,0 days 00:00:31.413000,0 days 00:00:42.368000,0 days 00:00:23.969000,2.0,HARD,19.0,1,Bahrain Grand Prix,R,2024,97.75,31.413,42.368,23.969,97.918,-0.16800000000000637,False
ALB,Williams,35.0,0 days 00:01:37.767000,0 days 00:00:31.295000,0 days 00:00:42.496000,0 days 00:00:23.976000,2.0,HARD,20.0,1,Bahrain Grand Prix,R,2024,97.767,31.295,42.496,23.976,97.918,-0.15100000000001046,False
ALB,Williams,36.0,0 days 00:01:40.333000,0 days 00:00:31.337000,0 days 00:00:42.433000,0 days 00:00:26.563000,2.0,HARD,21.0,1,Bahrain Grand Prix,R,2024,100.333,31.337,42.433,26.563,97.918,2.414999999999992,False
ALB,Williams,37.0,0 days 00:01:57.632000,0 days 00:00:52.093000,0 days 00:00:41.867000,0 days 00:00:23.672000,3.0,HARD,1.0,1,Bahrain Grand Prix,R,2024,117.632,52.093,41.867,23.672,97.918,19.714,True
ALB,Williams,38.0,0 days 00:01:36.129000,0 days 00:00:30.735000,0 days 00:00:41.742000,0 days 00:00:23.652000,3.0,HARD,2.0,1,Bahrain Grand Prix,R,2024,96.129,30.735,41.742,23.652,97.918,-1.7890000000000015,False
ALB,Williams,39.0,0 days 00:01:35.856000,0 days 00:00:30.737000,0 days 00:00:41.650000,0 days 00:00:23.469000,3.0,HARD,3.0,1,Bahrain Grand Prix,R,2024,95.856,30.737,41.65,23.469,97.918,-2.062000000000012,False
ALB,Williams,40.0,0 days 00:01:35.723000,0 days 00:00:30.707000,0 days 00:00:41.503000,0 days 00:00:23.513000,3.0,HARD,4.0,1,Bahrain Grand Prix,R,2024,95.723,30.707,41.503,23.513,97.918,-2.1950000000000074,False
ALB,Williams,41.0,0 days 00:01:35.885000,0 days 00:00:30.746000,0 days 00:00:41.557000,0 days 00:00:23.582000,3.0,HARD,5.0,1,Bahrain Grand Prix,R,2024,95.885,30.746,41.557,23.582,97.918,-2.0330000000000013,False
ALB,Williams,42.0,0 days 00:01:35.799000,0 days 00:00:30.759000,0 days 00:00:41.498000,0 days 00:00:23.542000,3.0,HARD,6.0,1,Bahrain Grand Prix,R,2024,95.799,30.759,41.498,23.542,97.918,-2.1189999999999998,False
ALB,Williams,43.0,0 days 00:01:35.766000,0 days 00:00:30.760000,0 days 00:00:41.472000,0 days 00:00:23.534000,3.0,HARD,7.0,1,Bahrain Grand Prix,R,2024,95.766,30.76,41.472,23.534,97.918,-2.152000000000001,False
ALB,Williams,44.0,0 days 00:01:35.783000,0 days 00:00:30.683000,0 days 00:00:41.497000,0 days 00:00:23.603000,3.0,HARD,8.0,1,Bahrain Grand Prix,R,2024,95.783,30.683,41.497,23.603,97.918,-2.135000000000005,False
ALB,Williams,45.0,0 days 00:01:35.758000,0 days 00:00:30.607000,0 days 00:00:41.495000,0 days 00:00:23.656000,3.0,HARD,9.0,1,Bahrain Grand Prix,R,2024,95.758,30.607,41.495,23.656,97.918,-2.160000000000011,False
ALB,Williams,46.0,0 days 00:01:36.008000,0 days 00:00:30.685000,0 days 00:00:41.635000,0 days 00:00:23.688000,3.0,HARD,10.0,1,Bahrain Grand Prix,R,2024,96.008,30.685,41.635,23.688,97.918,-1.9100000000000108,False
ALB,Williams,47.0,0 days 00:01:36.026000,0 days 00:00:30.827000,0 days 00:00:41.570000,0 days 00:00:23.629000,3.0,HARD,11.0,1,Bahrain Grand Prix,R,2024,96.026,30.826999999999998,41.57,23.629,97.918,-1.8920000000000101,False
ALB,Williams,48.0,0 days 00:01:36.135000,0 days 00:00:30.823000,0 days 00:00:41.628000,0 days 00:00:23.684000,3.0,HARD,12.0,1,Bahrain Grand Prix,R,2024,96.135,30.823,41.628,23.684,97.918,-1.7830000000000013,False
ALB,Williams,49.0,0 days 00:01:37.102000,0 days 00:00:30.816000,0 days 00:00:42.435000,0 days 00:00:23.851000,3.0,HARD,13.0,1,Bahrain Grand Prix,R,2024,97.102,30.816,42.435,23.851,97.918,-0.8160000000000025,False
ALB,Williams,50.0,0 days 00:01:37.616000,0 days 00:00:31.683000,0 days 00:00:42.121000,0 days 00:00:23.812000,3.0,HARD,14.0,1,Bahrain Grand Prix,R,2024,97.616,31.683,42.121,23.812,97.918,-0.3020000000000067,False
ALB,Williams,51.0,0 days 00:01:37.493000,0 days 00:00:30.773000,0 days 00:00:42.878000,0 days 00:00:23.842000,3.0,HARD,15.0,1,Bahrain Grand Prix,R,2024,97.493,30.773,42.878,23.842,97.918,-0.42500000000001137,False
ALB,Williams,52.0,0 days 00:01:36.218000,0 days 00:00:30.895000,0 days 00:00:41.580000,0 days 00:00:23.743000,3.0,HARD,16.0,1,Bahrain Grand Prix,R,2024,96.218,30.895,41.58,23.743,97.918,-1.7000000000000028,False
ALB,Williams,53.0,0 days 00:01:36.308000,0 days 00:00:30.817000,0 days 00:00:41.683000,0 days 00:00:23.808000,3.0,HARD,17.0,1,Bahrain Grand Prix,R,2024,96.308,30.817,41.683,23.808,97.918,-1.6099999999999994,False
ALB,Williams,54.0,0 days 00:01:36.334000,0 days 00:00:30.799000,0 days 00:00:41.741000,0 days 00:00:23.794000,3.0,HARD,18.0,1,Bahrain Grand Prix,R,2024,96.334,30.799,41.741,23.794,97.918,-1.5840000000000032,False
ALB,Williams,55.0,0 days 00:01:36.593000,0 days 00:00:30.861000,0 days 00:00:41.910000,0 days 00:00:23.822000,3.0,HARD,19.0,1,Bahrain Grand Prix,R,2024,96.593,30.861,41.91,23.822,97.918,-1.3250000000000028,False
ALB,Williams,56.0,0 days 00:01:36.922000,0 days 00:00:30.875000,0 days 00:00:42.085000,0 days 00:00:23.962000,3.0,HARD,20.0,1,Bahrain Grand Prix,R,2024,96.922,30.875,42.085,23.962,97.918,-0.9960000000000093,False
ALO,Aston Martin,1.0,,,0 days 00:00:43.268000,0 days 00:00:24.162000,1.0,SOFT,4.0,12,Bahrain Grand Prix,R,2024,,,43.268,24.162,97.26050000000001,,True
ALO,Aston Martin,2.0,0 days 00:01:38.020000,0 days 00:00:31.203000,0 days 00:00:42.896000,0 days 00:00:23.921000,1.0,SOFT,5.0,1,Bahrain Grand Prix,R,2024,98.02,31.203,42.896,23.921,97.26050000000001,0.7594999999999885,False
ALO,Aston Martin,3.0,0 days 00:01:39.046000,0 days 00:00:32.068000,0 days 00:00:42.719000,0 days 00:00:24.259000,1.0,SOFT,6.0,1,Bahrain Grand Prix,R,2024,99.046,32.068,42.719,24.259,97.26050000000001,1.785499999999999,False
ALO,Aston Martin,4.0,0 days 00:01:37.776000,0 days 00:00:30.951000,0 days 00:00:42.580000,0 days 00:00:24.245000,1.0,SOFT,7.0,1,Bahrain Grand Prix,R,2024,97.776,30.951,42.58,24.245,97.26050000000001,0.5154999999999887,False
ALO,Aston Martin,5.0,0 days 00:01:39.292000,0 days 00:00:32.063000,0 days 00:00:42.806000,0 days 00:00:24.423000,1.0,SOFT,8.0,1,Bahrain Grand Prix,R,2024,99.292,32.063,42.806,24.423,97.26050000000001,2.031499999999994,False
ALO,Aston Martin,6.0,0 days 00:01:38.053000,0 days 00:00:31.076000,0 days 00:00:42.676000,0 days 00:00:24.301000,1.0,SOFT,9.0,1,Bahrain Grand Prix,R,2024,98.053,31.076,42.676,24.301,97.26050000000001,0.7924999999999898,False
ALO,Aston Martin,7.0,0 days 00:01:38.008000,0 days 00:00:30.905000,0 days 00:00:42.700000,0 days 00:00:24.403000,1.0,SOFT,10.0,1,Bahrain Grand Prix,R,2024,98.008,30.905,42.7,24.403,97.26050000000001,0.7474999999999881,False
ALO,Aston Martin,8.0,0 days 00:01:38.103000,0 days 00:00:31.024000,0 days 00:00:42.689000,0 days 00:00:24.390000,1.0,SOFT,11.0,1,Bahrain Grand Prix,R,2024,98.103,31.024,42.689,24.39,97.26050000000001,0.8424999999999869,False
ALO,Aston Martin,9.0,0 days 00:01:38.896000,0 days 00:00:31.464000,0 days 00:00:43.036000,0 days 00:00:24.396000,1.0,SOFT,12.0,1,Bahrain Grand Prix,R,2024,98.896,31.464,43.036,24.396,97.26050000000001,1.6354999999999933,False
ALO,Aston Martin,10.0,0 days 00:01:39.325000,0 days 00:00:31.635000,0 days 00:00:43.162000,0 days 00:00:24.528000,1.0,SOFT,13.0,12,Bahrain Grand Prix,R,2024,99.325,31.635,43.162,24.528,97.26050000000001,2.0644999999999953,False
ALO,Aston Martin,11.0,0 days 00:01:38.554000,0 days 00:00:31.043000,0 days 00:00:42.972000,0 days 00:00:24.539000,1.0,SOFT,14.0,1,Bahrain Grand Prix,R,2024,98.554,31.043,42.972,24.539,97.26050000000001,1.2934999999999945,False
ALO,Aston Martin,12.0,0 days 00:01:38.543000,0 days 00:00:30.932000,0 days 00:00:43.035000,0 days 00:00:24.576000,1.0,SOFT,15.0,1,Bahrain Grand Prix,R,2024,98.543,30.932,43.035,24.576,97.26050000000001,1.2824999999999989,False
ALO,Aston Martin,13.0,0 days 00:01:38.587000,0 days 00:00:31.446000,0 days 00:00:42.808000,0 days 00:00:24.333000,1.0,SOFT,16.0,1,Bahrain Grand Prix,R,2024,98.587,31.446,42.808,24.333,97.26050000000001,1.3264999999999958,False
ALO,Aston Martin,14.0,0 days 00:01:38.612000,0 days 00:00:31.516000,0 days 00:00:42.741000,0 days 00:00:24.355000,1.0,SOFT,17.0,1,Bahrain Grand Prix,R,2024,98.612,31.516,42.741,24.355,97.26050000000001,1.3514999999999873,False
ALO,Aston Martin,15.0,0 days 00:01:41.101000,0 days 00:00:31.480000,0 days 00:00:42.707000,0 days 00:00:26.914000,1.0,SOFT,18.0,1,Bahrain Grand Prix,R,2024,101.101,31.48,42.707,26.914,97.26050000000001,3.8404999999999916,False
ALO,Aston Martin,16.0,0 days 00:01:58.814000,0 days 00:00:52.462000,0 days 00:00:42.357000,0 days 00:00:23.995000,2.0,HARD,1.0,1,Bahrain Grand Prix,R,2024,118.814,52.462,42.357,23.995,97.26050000000001,21.553499999999985,True
ALO,Aston Martin,17.0,0 days 00:01:36.970000,0 days 00:00:30.546000,0 days 00:00:42.572000,0 days 00:00:23.852000,2.0,HARD,2.0,1,Bahrain Grand Prix,R,2024,96.97,30.546,42.572,23.852,97.26050000000001,-0.29050000000000864,False
ALO,Aston Martin,18.0,0 days 00:01:37.361000,0 days 00:00:31.136000,0 days 00:00:42.381000,0 days 00:00:23.844000,2.0,HARD,3.0,1,Bahrain Grand Prix,R,2024,97.361,31.136,42.381,23.844,97.26050000000001,0.1004999999999967,False
ALO,Aston Martin,19.0,0 days 00:01:37.072000,0 days 00:00:30.967000,0 days 00:00:42.236000,0 days 00:00:23.869000,2.0,HARD,4.0,1,Bahrain Grand Prix,R,2024,97.072,30.967,42.236,23.869,97.26050000000001,-0.18850000000000477,False
ALO,Aston Martin,20.0,0 days 00:01:37.357000,0 days 00:00:31.080000,0 days 00:00:42.304000,0 days 00:00:23.973000,2.0,HARD,5.0,1,Bahrain Grand Prix,R,2024,97.357,31.08,42.304,23.973,97.26050000000001,0.09649999999999181,False
ALO,Aston Martin,21.0,0 days 00:01:37.342000,0 days 00:00:30.978000,0 days 00:00:42.385000,0 days 00:00:23.979000,2.0,HARD,6.0,1,Bahrain Grand Prix,R,2024,97.342,30.978,42.385,23.979,97.26050000000001,0.08149999999999125,False
ALO,Aston Martin,22.0,0 days 00:01:37.122000,0 days 00:00:30.882000,0 days 00:00:42.371000,0 days 00:00:23.869000,2.0,HARD,7.0,1,Bahrain Grand Prix,R,2024,97.122,30.882,42.371,23.869,97.26050000000001,-0.13850000000000762,False
ALO,Aston Martin,23.0,0 days 00:01:37.265000,0 days 00:00:30.946000,0 days 00:00:42.451000,0 days 00:00:23.868000,2.0,HARD,8.0,1,Bahrain Grand Prix,R,2024,97.265,30.946,42.451,23.868,97.26050000000001,0.004499999999993065,False
ALO,Aston Martin,24.0,0 days 00:01:37.046000,0 days 00:00:30.836000,0 days 00:00:42.303000,0 days 00:00:23.907000,2.0,HARD,9.0,1,Bahrain Grand Prix,R,2024,97.046,30.836,42.303,23.907,97.26050000000001,-0.21450000000000102,False
ALO,Aston Martin,25.0,0 days 00:01:37.179000,0 days 00:00:30.925000,0 days 00:00:42.232000,0 days 00:00:24.022000,2.0,HARD,10.0,1,Bahrain Grand Prix,R,2024,97.179,30.925,42.232,24.022,97.26050000000001,-0.08150000000000546,False
ALO,Aston Martin,26.0,0 days 00:01:37.638000,0 days 00:00:31.295000,0 days 00:00:42.393000,0 days 00:00:23.950000,2.0,HARD,11.0,1,Bahrain Grand Prix,R,2024,97.638,31.295,42.393,23.95,97.26050000000001,0.3774999999999977,False
ALO,Aston Martin,27.0,0 days 00:01:36.945000,0 days 00:00:31,0 days 00:00:42.032000,0 days 00:00:23.913000,2.0,HARD,12.0,1,Bahrain Grand Prix,R,2024,96.945,31.0,42.032,23.913,97.26050000000001,-0.3155000000000143,False
ALO,Aston Martin,28.0,0 days 00:01:37.256000,0 days 00:00:31.091000,0 days 00:00:42.208000,0 days 00:00:23.957000,2.0,HARD,13.0,1,Bahrain Grand Prix,R,2024,97.256,31.091,42.208,23.957,97.26050000000001,-0.004500000000007276,False
ALO,Aston Martin,29.0,0 days 00:01:37.104000,0 days 00:00:30.948000,0 days 00:00:42.237000,0 days 00:00:23.919000,2.0,HARD,14.0,1,Bahrain Grand Prix,R,2024,97.104,30.948,42.237,23.919,97.26050000000001,-0.1565000000000083,False
ALO,Aston Martin,30.0,0 days 00:01:36.982000,0 days 00:00:30.976000,0 days 00:00:42.050000,0 days 00:00:23.956000,2.0,HARD,15.0,1,Bahrain Grand Prix,R,2024,96.982,30.976,42.05,23.956,97.26050000000001,-0.2785000000000082,False
ALO,Aston Martin,31.0,0 days 00:01:36.957000,0 days 00:00:30.866000,0 days 00:00:42.192000,0 days 00:00:23.899000,2.0,HARD,16.0,1,Bahrain Grand Prix,R,2024,96.957,30.866,42.192,23.899,97.26050000000001,-0.30350000000001387,False
ALO,Aston Martin,32.0,0 days 00:01:37.056000,0 days 00:00:31.023000,0 days 00:00:42,0 days 00:00:24.033000,2.0,HARD,17.0,1,Bahrain Grand Prix,R,2024,97.056,31.023,42.0,24.033,97.26050000000001,-0.20450000000001012,False
ALO,Aston Martin,33.0,0 days 00:01:37.202000,0 days 00:00:31.106000,0 days 00:00:42.136000,0 days 00:00:23.960000,2.0,HARD,18.0,1,Bahrain Grand Prix,R,2024,97.202,31.106,42.136,23.96,97.26050000000001,-0.05850000000000932,False
ALO,Aston Martin,34.0,0 days 00:01:37.601000,0 days 00:00:31.211000,0 days 00:00:42.330000,0 days 00:00:24.060000,2.0,HARD,19.0,1,Bahrain Grand Prix,R,2024,97.601,31.211,42.33,24.06,97.26050000000001,0.3404999999999916,False
ALO,Aston Martin,35.0,0 days 00:01:37.273000,0 days 00:00:31.078000,0 days 00:00:42.219000,0 days 00:00:23.976000,2.0,HARD,20.0,1,Bahrain Grand Prix,R,2024,97.273,31.078,42.219,23.976,97.26050000000001,0.012499999999988631,False
ALO,Aston Martin,36.0,0 days 00:01:38.343000,0 days 00:00:31.245000,0 days 00:00:42.631000,0 days 00:00:24.467000,2.0,HARD,21.0,1,Bahrain Grand Prix,R,2024,98.343,31.245,42.631,24.467,97.26050000000001,1.082499999999996,False
ALO,Aston Martin,37.0,0 days 00:01:36.799000,0 days 00:00:30.500000,0 days 00:00:42.284000,0 days 00:00:24.015000,2.0,HARD,22.0,1,Bahrain Grand Prix,R,2024,96.799,30.5,42.284,24.015,97.26050000000001,-0.4615000000000009,False
ALO,Aston Martin,38.0,0 days 00:01:37.297000,0 days 00:00:30.952000,0 days 00:00:42.212000,0 days 00:00:24.133000,2.0,HARD,23.0,1,Bahrain Grand Prix,R,2024,97.297,30.951999999999998,42.212,24.133,97.26050000000001,0.03649999999998954,False
ALO,Aston Martin,39.0,0 days 00:01:37.946000,0 days 00:00:31.253000,0 days 00:00:42.438000,0 days 00:00:24.255000,2.0,HARD,24.0,1,Bahrain Grand Prix,R,2024,97.946,31.253,42.438,24.255,97.26050000000001,0.6854999999999905,False
ALO,Aston Martin,40.0,0 days 00:01:38.061000,0 days 00:00:31.525000,0 days 00:00:42.360000,0 days 00:00:24.176000,2.0,HARD,25.0,1,Bahrain Grand Prix,R,2024,98.061,31.525,42.36,24.176,97.26050000000001,0.8004999999999995,False
ALO,Aston Martin,41.0,0 days 00:01:40.261000,0 days 00:00:31.046000,0 days 00:00:42.415000,0 days 00:00:26.800000,2.0,HARD,26.0,1,Bahrain Grand Prix,R,2024,100.261,31.046,42.415,26.8,97.26050000000001,3.000499999999988,False
ALO,Aston Martin,42.0,0 days 00:01:56.899000,0 days 00:00:52.077000,0 days 00:00:41.387000,0 days 00:00:23.435000,3.0,HARD,1.0,1,Bahrain Grand Prix,R,2024,116.899,52.077,41.387,23.435,97.26050000000001,19.638499999999993,True
ALO,Aston Martin,43.0,0 days 00:01:35.107000,0 days 00:00:30.517000,0 days 00:00:41.055000,0 days 00:00:23.535000,3.0,HARD,2.0,1,Bahrain Grand Prix,R,2024,95.107,30.517,41.055,23.535,97.26050000000001,-2.153500000000008,False
ALO,Aston Martin,44.0,0 days 00:01:34.981000,0 days 00:00:30.334000,0 days 00:00:41.382000,0 days 00:00:23.265000,3.0,HARD,3.0,1,Bahrain Grand Prix,R,2024,94.981,30.334,41.382,23.265,97.26050000000001,-2.279500000000013,False
ALO,Aston Martin,45.0,0 days 00:01:34.872000,0 days 00:00:30.536000,0 days 00:00:41.011000,0 days 00:00:23.325000,3.0,HARD,4.0,1,Bahrain Grand Prix,R,2024,94.872,30.536,41.011,23.325,97.26050000000001,-2.3885000000000076,False
ALO,Aston Martin,46.0,0 days 00:01:35.126000,0 days 00:00:30.468000,0 days 00:00:41.232000,0 days 00:00:23.426000,3.0,HARD,5.0,1,Bahrain Grand Prix,R,2024,95.126,30.468,41.232,23.426,97.26050000000001,-2.1345000000000027,False
ALO,Aston Martin,47.0,0 days 00:01:35.225000,0 days 00:00:30.596000,0 days 00:00:41.183000,0 days 00:00:23.446000,3.0,HARD,6.0,1,Bahrain Grand Prix,R,2024,95.225,30.596,41.183,23.446,97.26050000000001,-2.035500000000013,False
ALO,Aston Martin,48.0,0 days 00:01:34.199000,0 days 00:00:30.046000,0 days 00:00:40.806000,0 days 00:00:23.347000,3.0,HARD,7.0,1,Bahrain Grand Prix,R,2024,94.199,30.046,40.806,23.347,97.26050000000001,-3.0615000000000094,False
ALO,Aston Martin,49.0,0 days 00:01:34.571000,0 days 00:00:30.400000,0 days 00:00:40.783000,0 days 00:00:23.388000,3.0,HARD,8.0,1,Bahrain Grand Prix,R,2024,94.571,30.4,40.783,23.388,97.26050000000001,-2.6895000000000095,False
ALO,Aston Martin,50.0,0 days 00:01:34.677000,0 days 00:00:30.453000,0 days 00:00:40.794000,0 days 00:00:23.430000,3.0,HARD,9.0,1,Bahrain Grand Prix,R,2024,94.677,30.453,40.794,23.43,97.26050000000001,-2.583500000000001,False
ALO,Aston Martin,51.0,0 days 00:01:34.916000,0 days 00:00:30.543000,0 days 00:00:40.924000,0 days 00:00:23.449000,3.0,HARD,10.0,1,Bahrain Grand Prix,R,2024,94.916,30.543,40.924,23.449,97.26050000000001,-2.3445000000000107,False
