driver,team,lap_number,lap_time,sector1_time,sector2_time,sector3_time,stint,compound,tyre_life,track_status,event_name,session_name,year,lap_time_seconds,sector1_time_seconds,sector2_time_seconds,sector3_time_seconds,driver_median_lap_time_seconds,lap_delta_to_driver_median,is_first_lap_of_stint
COL,Alpine,6.0,0 days 00:01:28.034000,0 days 00:00:29.280000,0 days 00:00:17.882000,0 days 00:00:40.872000,1.0,HARD,6.0,26,Australian Grand Prix,FP3,2026,88.034,29.28,17.882,40.872,113.0635,-25.0295,False
COL,Alpine,7.0,0 days 00:02:12.323000,0 days 00:00:58.775000,0 days 00:00:21.303000,0 days 00:00:52.245000,1.0,HARD,7.0,6,Australian Grand Prix,FP3,2026,132.323,58.775,21.303,52.245,113.0635,19.259500000000003,False
COL,Alpine,8.0,,0 days 00:00:35.160000,,,1.0,HARD,8.0,6512,Australian Grand Prix,FP3,2026,,35.16,,,113.0635,,False
COL,Alpine,9.0,0 days 00:01:54.272000,0 days 00:00:54.521000,0 days 00:00:20.865000,0 days 00:00:38.886000,2.0,HARD,9.0,1,Australian Grand Prix,FP3,2026,114.272,54.521,20.865,38.886,113.0635,1.2085000000000008,True
COL,Alpine,10.0,0 days 00:02:09.413000,0 days 00:00:30.986000,0 days 00:00:20.328000,0 days 00:01:18.099000,2.0,HARD,10.0,1,Australian Grand Prix,FP3,2026,129.413,30.986,20.328,78.099,113.0635,16.349500000000006,False
COL,Alpine,11.0,0 days 00:01:51.855000,0 days 00:00:45.199000,0 days 00:00:20.557000,0 days 00:00:46.099000,3.0,HARD,11.0,1,Australian Grand Prix,FP3,2026,111.855,45.199,20.557,46.099,113.0635,-1.2085000000000008,True
COL,Alpine,12.0,0 days 00:01:23.438000,0 days 00:00:29.812000,0 days 00:00:17.932000,0 days 00:00:35.694000,3.0,HARD,12.0,1,Australian Grand Prix,FP3,2026,83.438,29.812,17.932,35.694,113.0635,-29.625500000000002,False
COL,Alpine,13.0,0 days 00:02:01.906000,0 days 00:00:45.256000,0 days 00:00:28.269000,0 days 00:00:48.381000,3.0,HARD,13.0,1,Australian Grand Prix,FP3,2026,121.906,45.256,28.269,48.381,113.0635,8.842500000000001,False
COL,Alpine,14.0,0 days 00:01:22.908000,0 days 00:00:29.157000,0 days 00:00:17.938000,0 days 00:00:35.813000,3.0,HARD,14.0,12,Australian Grand Prix,FP3,2026,82.908,29.157,17.938,35.813,113.0635,-30.155500000000004,False
COL,Alpine,15.0,0 days 00:02:09.012000,0 days 00:00:48.407000,0 days 00:00:35.149000,0 days 00:00:45.456000,3.0,HARD,15.0,21,Australian Grand Prix,FP3,2026,129.012,48.407,35.149,45.456,113.0635,15.948499999999996,False
COL,Alpine,16.0,0 days 00:01:23.336000,0 days 00:00:29.411000,0 days 00:00:17.958000,0 days 00:00:35.967000,3.0,HARD,16.0,1,Australian Grand Prix,FP3,2026,83.336,29.411,17.958,35.967,113.0635,-29.727500000000006,False
COL,Alpine,17.0,,0 days 00:00:38.108000,0 days 00:00:23.264000,,3.0,HARD,17.0,1,Australian Grand Prix,FP3,2026,,38.108,23.264,,113.0635,,False
COL,Alpine,18.0,,0 days 00:00:40.867000,0 days 00:00:20.347000,,4.0,SOFT,1.0,125,Australian Grand Prix,FP3,2026,,40.867,20.347,,113.0635,,True
COL,Alpine,19.0,0 days 00:02:12.233000,0 days 00:01:10.127000,0 days 00:00:20.320000,0 days 00:00:41.786000,5.0,SOFT,2.0,1,Australian Grand Prix,FP3,2026,132.233,70.127,20.32,41.786,113.0635,19.1695,True
COL,Alpine,20.0,0 days 00:01:21.413000,0 days 00:00:28.684000,0 days 00:00:17.739000,0 days 00:00:34.990000,5.0,SOFT,3.0,1,Australian Grand Prix,FP3,2026,81.413,28.684,17.739,34.99,113.0635,-31.650500000000008,False
COL,Alpine,21.0,,0 days 00:00:36.634000,0 days 00:00:25.065000,,5.0,SOFT,4.0,1,Australian Grand Prix,FP3,2026,,36.634,25.065,,113.0635,,False
COL,Alpine,22.0,,0 days 00:00:31.528000,0 days 00:00:18.074000,,5.0,SOFT,5.0,1,Australian Grand Prix,FP3,2026,,31.528,18.074,,113.0635,,False
GAS,Alpine,1.0,0 days 00:01:43.838000,0 days 00:00:41.143000,0 days 00:00:20.609000,0 days 00:00:42.086000,1.0,HARD,1.0,1,Australian Grand Prix,FP3,2026,103.838,41.143,20.609,42.086,93.97,9.867999999999995,True
GAS,Alpine,2.0,0 days 00:01:23.473000,0 days 00:00:29.520000,0 days 00:00:17.934000,0 days 00:00:36.019000,1.0,HARD,2.0,1,Australian Grand Prix,FP3,2026,83.473,29.52,17.934,36.019,93.97,-10.497,False
GAS,Alpine,3.0,0 days 00:01:46.504000,0 days 00:00:39.122000,0 days 00:00:23.223000,0 days 00:00:44.159000,1.0,HARD,3.0,1,Australian Grand Prix,FP3,2026,106.504,39.122,23.223,44.159,93.97,12.534000000000006,False
GAS,Alpine,4.0,0 days 00:01:22.663000,0 days 00:00:29.049000,0 days 00:00:17.909000,0 days 00:00:35.705000,1.0,HARD,4.0,1,Australian Grand Prix,FP3,2026,82.663,29.049,17.909,35.705,93.97,-11.307000000000002,False
GAS,Alpine,5.0,0 days 00:02:21.191000,0 days 00:00:54.088000,0 days 00:00:30.931000,0 days 00:00:56.172000,1.0,HARD,5.0,12,Australian Grand Prix,FP3,2026,141.191,54.088,30.931,56.172,93.97,47.221000000000004,False
GAS,Alpine,6.0,0 days 00:01:55.499000,0 days 00:00:37.326000,0 days 00:00:26.248000,0 days 00:00:51.925000,1.0,HARD,6.0,26,Australian Grand Prix,FP3,2026,115.499,37.326,26.248,51.925,93.97,21.528999999999996,False
GAS,Alpine,7.0,0 days 00:01:57.575000,0 days 00:00:36.816000,0 days 00:00:25.484000,0 days 00:00:55.275000,1.0,HARD,7.0,6,Australian Grand Prix,FP3,2026,117.575,36.816,25.484,55.275,93.97,23.605000000000004,False
GAS,Alpine,8.0,,,,,1.0,HARD,8.0,6512,Australian Grand Prix,FP3,2026,,,,,93.97,,False
GAS,Alpine,9.0,0 days 00:02:14.603000,0 days 00:01:13.026000,0 days 00:00:20.214000,0 days 00:00:41.363000,2.0,HARD,9.0,1,Australian Grand Prix,FP3,2026,134.603,73.026,20.214,41.363,93.97,40.63300000000001,True
GAS,Alpine,10.0,0 days 00:01:26.532000,0 days 00:00:30.537000,0 days 00:00:18.385000,0 days 00:00:37.610000,2.0,HARD,10.0,1,Australian Grand Prix,FP3,2026,86.532,30.537,18.385,37.61,93.97,-7.438000000000002,False
GAS,Alpine,11.0,0 days 00:01:40.613000,0 days 00:00:34.708000,0 days 00:00:20.255000,0 days 00:00:45.650000,2.0,HARD,11.0,1,Australian Grand Prix,FP3,2026,100.613,34.708,20.255,45.65,93.97,6.643000000000001,False
GAS,Alpine,12.0,0 days 00:01:23.046000,0 days 00:00:29.259000,0 days 00:00:17.919000,0 days 00:00:35.868000,2.0,HARD,12.0,1,Australian Grand Prix,FP3,2026,83.046,29.259,17.919,35.868,93.97,-10.923999999999992,False
GAS,Alpine,13.0,0 days 00:01:26.225000,0 days 00:00:30.421000,0 days 00:00:18.617000,0 days 00:00:37.187000,2.0,HARD,13.0,1,Australian Grand Prix,FP3,2026,86.225,30.421,18.617,37.187,93.97,-7.7450000000000045,False
GAS,Alpine,14.0,0 days 00:01:24.539000,0 days 00:00:29.717000,0 days 00:00:18.119000,0 days 00:00:36.703000,2.0,HARD,14.0,1,Australian Grand Prix,FP3,2026,84.539,29.717,18.119,36.703,93.97,-9.430999999999997,False
GAS,Alpine,15.0,0 days 00:01:27.327000,0 days 00:00:32.288000,0 days 00:00:18.541000,0 days 00:00:36.498000,2.0,HARD,15.0,12,Australian Grand Prix,FP3,2026,87.327,32.288,18.541,36.498,93.97,-6.643000000000001,False
GAS,Alpine,16.0,0 days 00:01:24.437000,0 days 00:00:29.266000,0 days 00:00:17.954000,0 days 00:00:37.217000,2.0,HARD,16.0,1,Australian Grand Prix,FP3,2026,84.437,29.266,17.954,37.217,93.97,-9.533000000000001,False
GAS,Alpine,17.0,0 days 00:01:23.782000,0 days 00:00:29.282000,0 days 00:00:17.924000,0 days 00:00:36.576000,2.0,HARD,17.0,1,Australian Grand Prix,FP3,2026,83.782,29.282,17.924,36.576,93.97,-10.188000000000002,False
GAS,Alpine,18.0,0 days 00:01:23.528000,0 days 00:00:29.542000,0 days 00:00:17.790000,0 days 00:00:36.196000,2.0,HARD,18.0,1,Australian Grand Prix,FP3,2026,83.528,29.542,17.79,36.196,93.97,-10.441999999999993,False
GAS,Alpine,19.0,0 days 00:01:43.895000,0 days 00:00:29.502000,0 days 00:00:18.044000,0 days 00:00:56.349000,2.0,HARD,19.0,1,Australian Grand Prix,FP3,2026,103.895,29.502,18.044,56.349,93.97,9.924999999999997,False
GAS,Alpine,20.0,,0 days 00:00:35.388000,0 days 00:00:19.756000,,3.0,HARD,20.0,1,Australian Grand Prix,FP3,2026,,35.388,19.756,,93.97,,True
GAS,Alpine,21.0,,,,,4.0,SOFT,1.0,125,Australian Grand Prix,FP3,2026,,,,,93.97,,True
GAS,Alpine,22.0,0 days 00:02:09.561000,0 days 00:01:05.361000,0 days 00:00:20.214000,0 days 00:00:43.986000,5.0,SOFT,2.0,1,Australian Grand Prix,FP3,2026,129.561,65.361,20.214,43.986,93.97,35.59100000000001,True
GAS,Alpine,23.0,0 days 00:01:21.071000,0 days 00:00:28.456000,0 days 00:00:17.750000,0 days 00:00:34.865000,5.0,SOFT,3.0,1,Australian Grand Prix,FP3,2026,81.071,28.456,17.75,34.865,93.97,-12.899000000000001,False
GAS,Alpine,24.0,0 days 00:01:53.044000,0 days 00:00:43.657000,0 days 00:00:23.140000,0 days 00:00:46.247000,5.0,SOFT,4.0,1,Australian Grand Prix,FP3,2026,113.044,43.657,23.14,46.247,93.97,19.073999999999998,False
GAS,Alpine,25.0,0 days 00:02:27.958000,0 days 00:00:31.095000,0 days 00:00:23.518000,0 days 00:01:33.345000,5.0,SOFT,5.0,1,Australian Grand Prix,FP3,2026,147.958,31.095,23.518,93.345,93.97,53.988,False
GAS,Alpine,26.0,,0 days 00:00:32.633000,0 days 00:00:18.030000,,5.0,SOFT,6.0,1,Australian Grand Prix,FP3,2026,,32.633,18.03,,93.97,,False
HAD,Red Bull Racing,1.0,0 days 00:02:00.651000,0 days 00:00:56.397000,0 days 00:00:20.574000,0 days 00:00:43.680000,1.0,SOFT,1.0,1,Australian Grand Prix,FP3,2026,120.651,56.397,20.574,43.68,82.312,38.339,True
HAD,Red Bull Racing,2.0,0 days 00:01:21.311000,0 days 00:00:28.601000,0 days 00:00:17.632000,0 days 00:00:35.078000,1.0,SOFT,2.0,1,Australian Grand Prix,FP3,2026,81.311,28.601,17.632,35.078,82.312,-1.0009999999999906,False
HAD,Red Bull Racing,3.0,0 days 00:01:51.551000,0 days 00:00:46.499000,0 days 00:00:22.494000,0 days 00:00:42.558000,1.0,SOFT,3.0,1,Australian Grand Prix,FP3,2026,111.551,46.499,22.494,42.558,82.312,29.239000000000004,False
HAD,Red Bull Racing,4.0,0 days 00:01:54.581000,0 days 00:00:35.968000,0 days 00:00:23.627000,0 days 00:00:54.986000,1.0,SOFT,4.0,1,Australian Grand Prix,FP3,2026,114.581,35.968,23.627,54.986,82.312,32.269000000000005,False
HAD,Red Bull Racing,5.0,0 days 00:01:20.691000,0 days 00:00:28.291000,0 days 00:00:17.750000,0 days 00:00:34.650000,1.0,SOFT,5.0,1,Australian Grand Prix,FP3,2026,80.691,28.291,17.75,34.65,82.312,-1.6209999999999951,False
HAD,Red Bull Racing,6.0,0 days 00:01:54.491000,0 days 00:00:45.766000,0 days 00:00:29.531000,0 days 00:00:39.194000,1.0,SOFT,6.0,1,Australian Grand Prix,FP3,2026,114.491,45.766,29.531,39.194,82.312,32.179,False
HAD,Red Bull Racing,7.0,0 days 00:01:21.263000,0 days 00:00:28.472000,0 days 00:00:17.801000,0 days 00:00:34.990000,1.0,SOFT,7.0,12,Australian Grand Prix,FP3,2026,81.263,28.472,17.801,34.99,82.312,-1.0489999999999924,False
HAD,Red Bull Racing,8.0,0 days 00:01:22.449000,0 days 00:00:29.132000,0 days 00:00:18.185000,0 days 00:00:35.132000,1.0,SOFT,8.0,21,Australian Grand Prix,FP3,2026,82.449,29.132,18.185,35.132,82.312,0.13700000000000045,False
HAD,Red Bull Racing,9.0,0 days 00:01:22.025000,0 days 00:00:28.776000,0 days 00:00:18.181000,0 days 00:00:35.068000,1.0,SOFT,9.0,1,Australian Grand Prix,FP3,2026,82.025,28.776,18.181,35.068,82.312,-0.28699999999999193,False
HAD,Red Bull Racing,10.0,0 days 00:01:22.175000,0 days 00:00:28.778000,0 days 00:00:18.305000,0 days 00:00:35.092000,1.0,SOFT,10.0,1,Australian Grand Prix,FP3,2026,82.175,28.778,18.305,35.092,82.312,-0.13700000000000045,False
HAD,Red Bull Racing,11.0,,0 days 00:00:28.659000,0 days 00:00:18.870000,,1.0,SOFT,11.0,125,Australian Grand Prix,FP3,2026,,28.659,18.87,,82.312,,False
HAD,Red Bull Racing,12.0,0 days 00:01:57.347000,0 days 00:00:53.317000,0 days 00:00:21.455000,0 days 00:00:42.575000,2.0,SOFT,1.0,1,Australian Grand Prix,FP3,2026,117.347,53.317,21.455,42.575,82.312,35.035,True
HAD,Red Bull Racing,13.0,0 days 00:01:20.137000,0 days 00:00:28.097000,0 days 00:00:17.725000,0 days 00:00:34.315000,2.0,SOFT,2.0,1,Australian Grand Prix,FP3,2026,80.137,28.097,17.725,34.315,82.312,-2.174999999999997,False
HAD,Red Bull Racing,14.0,,0 days 00:00:47.626000,0 days 00:00:29.229000,0 days 00:01:31.519000,2.0,SOFT,3.0,1,Australian Grand Prix,FP3,2026,,47.626,29.229,91.519,82.312,,False
HAD,Red Bull Racing,15.0,,0 days 00:00:31.781000,0 days 00:00:18.331000,,2.0,SOFT,4.0,1,Australian Grand Prix,FP3,2026,,31.781,18.331,,82.312,,False
HAM,Ferrari,1.0,0 days 00:01:54.228000,0 days 00:00:50.045000,0 days 00:00:20.763000,0 days 00:00:43.420000,1.0,SOFT,1.0,1,Australian Grand Prix,FP3,2026,114.228,50.045,20.763,43.42,102.337,11.890999999999991,True
HAM,Ferrari,2.0,0 days 00:01:21.599000,0 days 00:00:28.754000,0 days 00:00:17.889000,0 days 00:00:34.956000,1.0,SOFT,2.0,1,Australian Grand Prix,FP3,2026,81.599,28.754,17.889,34.956,102.337,-20.738,False
HAM,Ferrari,3.0,0 days 00:02:25.916000,0 days 00:00:54.382000,0 days 00:00:40.050000,0 days 00:00:51.484000,1.0,SOFT,3.0,1,Australian Grand Prix,FP3,2026,145.916,54.382,40.05,51.484,102.337,43.57899999999999,False
HAM,Ferrari,4.0,0 days 00:01:20.572000,0 days 00:00:28.449000,0 days 00:00:17.598000,0 days 00:00:34.525000,1.0,SOFT,4.0,1,Australian Grand Prix,FP3,2026,80.572,28.449,17.598,34.525,102.337,-21.765,False
HAM,Ferrari,5.0,0 days 00:02:15.807000,0 days 00:00:49.538000,0 days 00:00:34.007000,0 days 00:00:52.262000,1.0,SOFT,5.0,12,Australian Grand Prix,FP3,2026,135.807,49.538,34.007,52.262,102.337,33.469999999999985,False
HAM,Ferrari,6.0,0 days 00:01:50.286000,0 days 00:00:33.324000,0 days 00:00:31.039000,0 days 00:00:45.923000,1.0,SOFT,6.0,26,Australian Grand Prix,FP3,2026,110.286,33.324,31.039,45.923,102.337,7.948999999999998,False
HAM,Ferrari,7.0,0 days 00:02:01.930000,0 days 00:00:41.360000,0 days 00:00:28.079000,0 days 00:00:52.491000,1.0,SOFT,7.0,6,Australian Grand Prix,FP3,2026,121.93,41.36,28.079,52.491,102.337,19.593000000000004,False
HAM,Ferrari,8.0,,,,,1.0,SOFT,8.0,6512,Australian Grand Prix,FP3,2026,,,,,102.337,,False
HAM,Ferrari,9.0,0 days 00:02:11.462000,0 days 00:01:07.657000,0 days 00:00:20.291000,0 days 00:00:43.514000,2.0,SOFT,9.0,1,Australian Grand Prix,FP3,2026,131.462,67.657,20.291,43.514,102.337,29.124999999999986,True
HAM,Ferrari,10.0,0 days 00:01:42.337000,0 days 00:00:31.681000,0 days 00:00:23.138000,0 days 00:00:47.518000,2.0,SOFT,10.0,1,Australian Grand Prix,FP3,2026,102.337,31.681,23.138,47.518,102.337,0.0,False
HAM,Ferrari,11.0,0 days 00:01:37.780000,0 days 00:00:28.826000,0 days 00:00:21.760000,0 days 00:00:47.194000,2.0,SOFT,11.0,1,Australian Grand Prix,FP3,2026,97.78,28.826,21.76,47.194,102.337,-4.557000000000002,False
HAM,Ferrari,12.0,0 days 00:01:20.176000,0 days 00:00:28.312000,0 days 00:00:17.560000,0 days 00:00:34.304000,2.0,SOFT,12.0,1,Australian Grand Prix,FP3,2026,80.176,28.312,17.56,34.304,102.337,-22.161,False
HAM,Ferrari,13.0,,0 days 00:00:48.919000,0 days 00:00:44.105000,0 days 00:00:58.900000,2.0,SOFT,13.0,1,Australian Grand Prix,FP3,2026,,48.919,44.105,58.9,102.337,,False
HAM,Ferrari,14.0,0 days 00:01:29.145000,0 days 00:00:29.683000,0 days 00:00:20.843000,0 days 00:00:38.619000,2.0,SOFT,14.0,12,Australian Grand Prix,FP3,2026,89.145,29.683,20.843,38.619,102.337,-13.192000000000007,False
HAM,Ferrari,15.0,0 days 00:01:20.728000,0 days 00:00:28.250000,0 days 00:00:17.721000,0 days 00:00:34.757000,2.0,SOFT,15.0,1,Australian Grand Prix,FP3,2026,80.728,28.25,17.721,34.757,102.337,-21.60900000000001,False
HAM,Ferrari,16.0,0 days 00:01:53.402000,0 days 00:00:44.788000,0 days 00:00:26.732000,0 days 00:00:41.882000,2.0,SOFT,16.0,1,Australian Grand Prix,FP3,2026,113.402,44.788,26.732,41.882,102.337,11.064999999999998,False
HAM,Ferrari,17.0,0 days 00:01:20.243000,0 days 00:00:27.957000,0 days 00:00:17.676000,0 days 00:00:34.610000,2.0,SOFT,17.0,1,Australian Grand Prix,FP3,2026,80.243,27.957,17.676,34.61,102.337,-22.09400000000001,False
HAM,Ferrari,18.0,,0 days 00:00:37.948000,0 days 00:00:21.254000,,2.0,SOFT,18.0,125,Australian Grand Prix,FP3,2026,,37.948,21.254,,102.337,,False
HAM,Ferrari,19.0,0 days 00:02:11.811000,0 days 00:01:06.201000,0 days 00:00:20.310000,0 days 00:00:45.300000,3.0,SOFT,1.0,1,Australian Grand Prix,FP3,2026,131.811,66.201,20.31,45.3,102.337,29.474000000000004,True
HAM,Ferrari,20.0,0 days 00:01:19.669000,0 days 00:00:28.010000,0 days 00:00:17.431000,0 days 00:00:34.228000,3.0,SOFT,2.0,1,Australian Grand Prix,FP3,2026,79.669,28.01,17.431,34.228,102.337,-22.668000000000006,False
HAM,Ferrari,21.0,,0 days 00:00:40.615000,0 days 00:00:28.323000,0 days 00:01:29.119000,3.0,SOFT,3.0,1,Australian Grand Prix,FP3,2026,,40.615,28.323,89.119,102.337,,False
HAM,Ferrari,22.0,,0 days 00:00:34.498000,0 days 00:00:19.351000,,3.0,SOFT,4.0,1,Australian Grand Prix,FP3,2026,,34.498,19.351,,102.337,,False
HUL,Audi,1.0,0 days 00:01:55.013000,0 days 00:00:55.264000,0 days 00:00:20.326000,0 days 00:00:39.423000,1.0,SOFT,1.0,1,Australian Grand Prix,FP3,2026,115.013,55.264,20.326,39.423,96.537,18.476,True
HUL,Audi,2.0,0 days 00:01:40.144000,0 days 00:00:31.315000,0 days 00:00:19.501000,0 days 00:00:49.328000,1.0,SOFT,2.0,1,Australian Grand Prix,FP3,2026,100.144,31.315,19.501,49.328,96.537,3.6069999999999993,False
HUL,Audi,3.0,0 days 00:01:22.129000,0 days 00:00:29.258000,0 days 00:00:17.750000,0 days 00:00:35.121000,1.0,SOFT,3.0,1,Australian Grand Prix,FP3,2026,82.129,29.258,17.75,35.121,96.537,-14.408000000000001,False
HUL,Audi,4.0,0 days 00:02:00.064000,0 days 00:00:41.722000,0 days 00:00:27.356000,0 days 00:00:50.986000,1.0,SOFT,4.0,12,Australian Grand Prix,FP3,2026,120.064,41.722,27.356,50.986,96.537,23.526999999999987,False
HUL,Audi,5.0,0 days 00:01:34.645000,0 days 00:00:28.955000,0 days 00:00:17.708000,0 days 00:00:47.982000,1.0,SOFT,5.0,26,Australian Grand Prix,FP3,2026,94.645,28.955,17.708,47.982,96.537,-1.8920000000000101,False
HUL,Audi,6.0,0 days 00:01:55.975000,0 days 00:00:42.254000,0 days 00:00:25.513000,0 days 00:00:48.208000,1.0,SOFT,6.0,6,Australian Grand Prix,FP3,2026,115.975,42.254,25.513,48.208,96.537,19.437999999999988,False
HUL,Audi,7.0,,0 days 00:00:37.204000,,,1.0,SOFT,7.0,6512,Australian Grand Prix,FP3,2026,,37.204,,,96.537,,False
HUL,Audi,8.0,0 days 00:01:57.940000,0 days 00:01:01.028000,0 days 00:00:19.539000,0 days 00:00:37.373000,2.0,SOFT,8.0,1,Australian Grand Prix,FP3,2026,117.94,61.028,19.539,37.373,96.537,21.40299999999999,True
HUL,Audi,9.0,0 days 00:01:36.537000,0 days 00:00:29.707000,0 days 00:00:19.381000,0 days 00:00:47.449000,2.0,SOFT,9.0,1,Australian Grand Prix,FP3,2026,96.537,29.707,19.381,47.449,96.537,0.0,False
HUL,Audi,10.0,0 days 00:01:21.067000,0 days 00:00:28.434000,0 days 00:00:17.717000,0 days 00:00:34.916000,2.0,SOFT,10.0,1,Australian Grand Prix,FP3,2026,81.067,28.434,17.717,34.916,96.537,-15.470000000000013,False
HUL,Audi,11.0,0 days 00:02:03.300000,0 days 00:00:41.905000,0 days 00:00:20.283000,0 days 00:01:01.112000,2.0,SOFT,11.0,1,Australian Grand Prix,FP3,2026,123.3,41.905,20.283,61.112,96.537,26.76299999999999,False
HUL,Audi,12.0,0 days 00:01:52.306000,0 days 00:00:38.848000,0 days 00:00:19.739000,0 days 00:00:53.719000,3.0,SOFT,12.0,1,Australian Grand Prix,FP3,2026,112.306,38.848,19.739,53.719,96.537,15.768999999999991,True
HUL,Audi,13.0,0 days 00:01:21.716000,0 days 00:00:28.938000,0 days 00:00:17.592000,0 days 00:00:35.186000,3.0,SOFT,13.0,12,Australian Grand Prix,FP3,2026,81.716,28.938,17.592,35.186,96.537,-14.821000000000012,False
HUL,Audi,14.0,,0 days 00:00:33.023000,0 days 00:00:24.160000,,3.0,SOFT,14.0,1,Australian Grand Prix,FP3,2026,,33.023,24.16,,96.537,,False
HUL,Audi,15.0,0 days 00:01:35.606000,0 days 00:00:37.860000,0 days 00:00:19.613000,0 days 00:00:38.133000,4.0,SOFT,1.0,1,Australian Grand Prix,FP3,2026,95.606,37.86,19.613,38.133,96.537,-0.9310000000000116,True
HUL,Audi,16.0,0 days 00:01:29.567000,0 days 00:00:30.068000,0 days 00:00:19.949000,0 days 00:00:39.550000,4.0,SOFT,2.0,1,Australian Grand Prix,FP3,2026,89.567,30.068,19.949,39.55,96.537,-6.970000000000013,False
HUL,Audi,17.0,0 days 00:01:22.510000,0 days 00:00:28.381000,0 days 00:00:17.766000,0 days 00:00:36.363000,4.0,SOFT,3.0,1,Australian Grand Prix,FP3,2026,82.51,28.381,17.766,36.363,96.537,-14.027000000000001,False
HUL,Audi,18.0,,0 days 00:00:43.356000,0 days 00:00:27.898000,,4.0,SOFT,4.0,125,Australian Grand Prix,FP3,2026,,43.356,27.898,,96.537,,False
HUL,Audi,19.0,0 days 00:02:06.538000,0 days 00:00:58.681000,0 days 00:00:19.768000,0 days 00:00:48.089000,5.0,SOFT,5.0,1,Australian Grand Prix,FP3,2026,126.538,58.681,19.768,48.089,96.537,30.00099999999999,True
HUL,Audi,20.0,0 days 00:01:21.644000,0 days 00:00:28.939000,0 days 00:00:17.937000,0 days 00:00:34.768000,5.0,SOFT,6.0,1,Australian Grand Prix,FP3,2026,81.644,28.939,17.937,34.768,96.537,-14.893,False
HUL,Audi,21.0,,0 days 00:00:35.197000,0 days 00:00:26.044000,0 days 00:01:36.238000,5.0,SOFT,7.0,1,Australian Grand Prix,FP3,2026,,35.197,26.044,96.238,96.537,,False
HUL,Audi,22.0,,0 days 00:00:39.194000,0 days 00:00:19.132000,,5.0,SOFT,8.0,1,Australian Grand Prix,FP3,2026,,39.194,19.132,,96.537,,False
LAW,Racing Bulls,1.0,0 days 00:02:15.090000,0 days 00:01:11.225000,0 days 00:00:21.079000,0 days 00:00:42.786000,1.0,HARD,1.0,1,Australian Grand Prix,FP3,2026,135.09,71.225,21.079,42.786,111.01750000000001,24.07249999999999,True
LAW,Racing Bulls,2.0,0 days 00:01:22.199000,0 days 00:00:29.159000,0 days 00:00:17.680000,0 days 00:00:35.360000,1.0,HARD,2.0,1,Australian Grand Prix,FP3,2026,82.199,29.159,17.68,35.36,111.01750000000001,-28.818500000000014,False
LAW,Racing Bulls,3.0,0 days 00:01:52.355000,0 days 00:00:41.477000,0 days 00:00:27.070000,0 days 00:00:43.808000,1.0,HARD,3.0,1,Australian Grand Prix,FP3,2026,112.355,41.477,27.07,43.808,111.01750000000001,1.3374999999999915,False
LAW,Racing Bulls,4.0,0 days 00:01:21.466000,0 days 00:00:28.765000,0 days 00:00:17.642000,0 days 00:00:35.059000,1.0,HARD,4.0,1,Australian Grand Prix,FP3,2026,81.466,28.765,17.642,35.059,111.01750000000001,-29.55150000000002,False
LAW,Racing Bulls,5.0,0 days 00:01:49.680000,0 days 00:00:36.628000,0 days 00:00:26.554000,0 days 00:00:46.498000,1.0,HARD,5.0,1,Australian Grand Prix,FP3,2026,109.68,36.628,26.554,46.498,111.01750000000001,-1.3375000000000057,False
LAW,Racing Bulls,6.0,0 days 00:01:21.217000,0 days 00:00:28.657000,0 days 00:00:17.554000,0 days 00:00:35.006000,1.0,HARD,6.0,1,Australian Grand Prix,FP3,2026,81.217,28.657,17.554,35.006,111.01750000000001,-29.800500000000014,False
LAW,Racing Bulls,7.0,0 days 00:02:11.895000,0 days 00:01:07.292000,0 days 00:00:22.203000,0 days 00:00:42.400000,1.0,HARD,7.0,12,Australian Grand Prix,FP3,2026,131.895,67.292,22.203,42.4,111.01750000000001,20.877499999999998,False
LAW,Racing Bulls,8.0,0 days 00:01:20.890000,0 days 00:00:28.570000,0 days 00:00:17.607000,0 days 00:00:34.713000,1.0,HARD,8.0,1,Australian Grand Prix,FP3,2026,80.89,28.57,17.607,34.713,111.01750000000001,-30.127500000000012,False
LAW,Racing Bulls,9.0,0 days 00:01:52.734000,0 days 00:00:34.730000,0 days 00:00:23.201000,0 days 00:00:54.803000,1.0,HARD,9.0,1,Australian Grand Prix,FP3,2026,112.734,34.73,23.201,54.803,111.01750000000001,1.7164999999999822,False
LAW,Racing Bulls,10.0,,0 days 00:01:10.256000,0 days 00:00:20.518000,,2.0,HARD,10.0,1,Australian Grand Prix,FP3,2026,,70.256,20.518,,111.01750000000001,,True
LAW,Racing Bulls,11.0,,0 days 00:00:42.806000,0 days 00:00:20.731000,,3.0,SOFT,1.0,125,Australian Grand Prix,FP3,2026,,42.806,20.731,,111.01750000000001,,True
LAW,Racing Bulls,12.0,0 days 00:02:07.940000,0 days 00:00:55.037000,0 days 00:00:22.895000,0 days 00:00:50.008000,4.0,SOFT,2.0,1,Australian Grand Prix,FP3,2026,127.94,55.037,22.895,50.008,111.01750000000001,16.922499999999985,True
LAW,Racing Bulls,13.0,,0 days 00:00:28.431000,0 days 00:00:19.905000,,4.0,SOFT,3.0,1,Australian Grand Prix,FP3,2026,,28.431,19.905,,111.01750000000001,,False
