driver,team,lap_number,lap_time,sector1_time,sector2_time,sector3_time,stint,compound,tyre_life,track_status,event_name,session_name,year,lap_time_seconds,sector1_time_seconds,sector2_time_seconds,sector3_time_seconds,driver_median_lap_time_seconds,lap_delta_to_driver_median,is_first_lap_of_stint
ALB,Williams,12.0,0 days 00:01:47.178000,0 days 00:00:42.065000,0 days 00:00:21.465000,0 days 00:00:43.648000,2.0,SOFT,1.0,1,Australian Grand Prix,FP2,2026,107.178,42.065,21.465,43.648,97.29249999999999,9.885500000000008,True
ALB,Williams,13.0,0 days 00:01:21.847000,0 days 00:00:28.668000,0 days 00:00:17.918000,0 days 00:00:35.261000,2.0,SOFT,2.0,1,Australian Grand Prix,FP2,2026,81.847,28.668,17.918,35.261,97.29249999999999,-15.445499999999996,False
ALB,Williams,14.0,0 days 00:02:12.339000,0 days 00:00:42.091000,0 days 00:00:30.954000,0 days 00:00:59.294000,2.0,SOFT,3.0,1,Australian Grand Prix,FP2,2026,132.339,42.091,30.954,59.294,97.29249999999999,35.04650000000001,False
ALB,Williams,15.0,0 days 00:01:55.943000,0 days 00:00:42.093000,0 days 00:00:20.415000,0 days 00:00:53.435000,2.0,SOFT,4.0,1,Australian Grand Prix,FP2,2026,115.943,42.093,20.415,53.435,97.29249999999999,18.650500000000008,False
ALB,Williams,16.0,0 days 00:01:21.978000,0 days 00:00:28.696000,0 days 00:00:17.971000,0 days 00:00:35.311000,2.0,SOFT,5.0,1,Australian Grand Prix,FP2,2026,81.978,28.696,17.971,35.311,97.29249999999999,-15.314499999999995,False
ALB,Williams,17.0,0 days 00:02:08.316000,0 days 00:00:45.164000,0 days 00:00:28.998000,0 days 00:00:54.154000,2.0,SOFT,6.0,1,Australian Grand Prix,FP2,2026,128.316,45.164,28.998,54.154,97.29249999999999,31.023500000000013,False
ALB,Williams,18.0,0 days 00:01:41.018000,0 days 00:00:37.724000,0 days 00:00:21.628000,0 days 00:00:41.666000,2.0,SOFT,7.0,1,Australian Grand Prix,FP2,2026,101.018,37.724,21.628,41.666,97.29249999999999,3.725500000000011,False
ALB,Williams,19.0,,0 days 00:00:28.684000,0 days 00:00:18.061000,,2.0,SOFT,8.0,1,Australian Grand Prix,FP2,2026,,28.684,18.061,,97.29249999999999,,False
ALB,Williams,20.0,0 days 00:02:04.621000,0 days 00:01:07.735000,0 days 00:00:18.747000,0 days 00:00:38.139000,3.0,HARD,12.0,1,Australian Grand Prix,FP2,2026,124.621,67.735,18.747,38.139,97.29249999999999,27.328500000000005,True
ALB,Williams,21.0,0 days 00:01:25.891000,0 days 00:00:30.098000,0 days 00:00:18.532000,0 days 00:00:37.261000,3.0,HARD,13.0,1,Australian Grand Prix,FP2,2026,85.891,30.098,18.532,37.261,97.29249999999999,-11.401499999999984,False
ALB,Williams,22.0,0 days 00:01:26.529000,0 days 00:00:30.396000,0 days 00:00:18.480000,0 days 00:00:37.653000,3.0,HARD,14.0,1,Australian Grand Prix,FP2,2026,86.529,30.396,18.48,37.653,97.29249999999999,-10.763499999999993,False
ALB,Williams,23.0,0 days 00:01:49.096000,0 days 00:00:30.397000,0 days 00:00:18.632000,0 days 00:01:00.067000,3.0,HARD,15.0,1,Australian Grand Prix,FP2,2026,109.096,30.397,18.632,60.067,97.29249999999999,11.803500000000014,False
ALB,Williams,24.0,0 days 00:01:34.586000,0 days 00:00:37.728000,0 days 00:00:18.586000,0 days 00:00:38.272000,4.0,HARD,16.0,1,Australian Grand Prix,FP2,2026,94.586,37.728,18.586,38.272,97.29249999999999,-2.7064999999999912,True
ALB,Williams,25.0,0 days 00:01:26.910000,0 days 00:00:30.582000,0 days 00:00:18.536000,0 days 00:00:37.792000,4.0,HARD,17.0,1,Australian Grand Prix,FP2,2026,86.91,30.582,18.536,37.792,97.29249999999999,-10.382499999999993,False
ALB,Williams,26.0,0 days 00:01:27.244000,0 days 00:00:30.735000,0 days 00:00:18.604000,0 days 00:00:37.905000,4.0,HARD,18.0,12,Australian Grand Prix,FP2,2026,87.244,30.735,18.604,37.905,97.29249999999999,-10.04849999999999,False
ALB,Williams,27.0,0 days 00:01:48.670000,0 days 00:00:42.995000,0 days 00:00:23.852000,0 days 00:00:41.823000,4.0,HARD,19.0,2671,Australian Grand Prix,FP2,2026,108.67,42.995,23.852,41.823,97.29249999999999,11.377500000000012,False
ALB,Williams,28.0,0 days 00:01:26.648000,0 days 00:00:30.458000,0 days 00:00:18.385000,0 days 00:00:37.805000,4.0,HARD,20.0,1,Australian Grand Prix,FP2,2026,86.648,30.458,18.385,37.805,97.29249999999999,-10.644499999999994,False
ALB,Williams,29.0,0 days 00:01:46.891000,0 days 00:00:30.479000,0 days 00:00:18.984000,0 days 00:00:57.428000,4.0,HARD,21.0,1,Australian Grand Prix,FP2,2026,106.891,30.479,18.984,57.428,97.29249999999999,9.598500000000016,False
ALB,Williams,30.0,0 days 00:01:32.200000,0 days 00:00:36.323000,0 days 00:00:18.583000,0 days 00:00:37.294000,5.0,SOFT,9.0,1,Australian Grand Prix,FP2,2026,92.2,36.323,18.583,37.294,97.29249999999999,-5.092499999999987,True
ALB,Williams,31.0,,0 days 00:00:37.113000,0 days 00:00:26.721000,,5.0,SOFT,10.0,1,Australian Grand Prix,FP2,2026,,37.113,26.721,,97.29249999999999,,False
ALB,Williams,32.0,,0 days 00:00:35.208000,0 days 00:00:21.289000,,5.0,SOFT,11.0,12,Australian Grand Prix,FP2,2026,,35.208,21.289,,97.29249999999999,,False
ALO,Aston Martin,1.0,0 days 00:02:10.778000,0 days 00:00:52.259000,0 days 00:00:22.818000,0 days 00:00:55.701000,1.0,SOFT,1.0,1,Australian Grand Prix,FP2,2026,130.778,52.259,22.818,55.701,110.299,20.478999999999985,True
ALO,Aston Martin,2.0,,0 days 00:00:32.114000,0 days 00:00:19.106000,,1.0,SOFT,2.0,1,Australian Grand Prix,FP2,2026,,32.114,19.106,,110.299,,False
ALO,Aston Martin,3.0,0 days 00:01:48.744000,0 days 00:00:40.069000,0 days 00:00:20.568000,0 days 00:00:48.107000,2.0,SOFT,3.0,1,Australian Grand Prix,FP2,2026,108.744,40.069,20.568,48.107,110.299,-1.5550000000000068,True
ALO,Aston Martin,4.0,0 days 00:01:25.883000,0 days 00:00:30.127000,0 days 00:00:18.641000,0 days 00:00:37.115000,2.0,SOFT,4.0,1,Australian Grand Prix,FP2,2026,85.883,30.127,18.641,37.115,110.299,-24.41600000000001,False
ALO,Aston Martin,5.0,0 days 00:01:51.854000,0 days 00:00:35.644000,0 days 00:00:22.855000,0 days 00:00:53.355000,2.0,SOFT,5.0,1,Australian Grand Prix,FP2,2026,111.854,35.644,22.855,53.355,110.299,1.5549999999999926,False
ALO,Aston Martin,6.0,0 days 00:01:25.552000,0 days 00:00:29.567000,0 days 00:00:19.017000,0 days 00:00:36.968000,2.0,SOFT,6.0,1,Australian Grand Prix,FP2,2026,85.552,29.567,19.017,36.968,110.299,-24.747,False
ALO,Aston Martin,7.0,0 days 00:01:52.933000,0 days 00:00:35.057000,0 days 00:00:29.621000,0 days 00:00:48.255000,2.0,SOFT,7.0,1,Australian Grand Prix,FP2,2026,112.933,35.057,29.621,48.255,110.299,2.6340000000000003,False
ALO,Aston Martin,8.0,0 days 00:01:24.939000,0 days 00:00:29.496000,0 days 00:00:18.752000,0 days 00:00:36.691000,2.0,SOFT,8.0,1,Australian Grand Prix,FP2,2026,84.939,29.496,18.752,36.691,110.299,-25.360000000000014,False
ALO,Aston Martin,9.0,,0 days 00:00:32.117000,0 days 00:00:22.801000,,2.0,SOFT,9.0,1,Australian Grand Prix,FP2,2026,,32.117,22.801,,110.299,,False
ALO,Aston Martin,10.0,0 days 00:01:56.633000,0 days 00:00:39.668000,0 days 00:00:21.181000,0 days 00:00:55.784000,3.0,SOFT,1.0,1,Australian Grand Prix,FP2,2026,116.633,39.668,21.181,55.784,110.299,6.333999999999989,True
ALO,Aston Martin,11.0,0 days 00:01:45.175000,0 days 00:00:31.664000,0 days 00:00:24.388000,0 days 00:00:49.123000,3.0,SOFT,2.0,1,Australian Grand Prix,FP2,2026,105.175,31.664,24.388,49.123,110.299,-5.124000000000009,False
ALO,Aston Martin,12.0,0 days 00:01:51.908000,0 days 00:00:29.224000,0 days 00:00:23.390000,0 days 00:00:59.294000,3.0,SOFT,3.0,1,Australian Grand Prix,FP2,2026,111.908,29.224,23.39,59.294,110.299,1.6089999999999947,False
ALO,Aston Martin,13.0,0 days 00:02:05.677000,0 days 00:00:39.763000,0 days 00:00:29.398000,0 days 00:00:56.516000,4.0,SOFT,4.0,1267,Australian Grand Prix,FP2,2026,125.677,39.763,29.398,56.516,110.299,15.378,True
ALO,Aston Martin,14.0,0 days 00:01:56.038000,0 days 00:00:38.375000,0 days 00:00:30.201000,0 days 00:00:47.462000,4.0,SOFT,5.0,71,Australian Grand Prix,FP2,2026,116.038,38.375,30.201,47.462,110.299,5.73899999999999,False
ALO,Aston Martin,15.0,0 days 00:01:24.662000,0 days 00:00:29.493000,0 days 00:00:18.528000,0 days 00:00:36.641000,4.0,SOFT,6.0,1,Australian Grand Prix,FP2,2026,84.662,29.493,18.528,36.641,110.299,-25.637,False
ALO,Aston Martin,16.0,0 days 00:01:40.891000,0 days 00:00:33.585000,0 days 00:00:24.264000,0 days 00:00:43.042000,4.0,SOFT,7.0,1,Australian Grand Prix,FP2,2026,100.891,33.585,24.264,43.042,110.299,-9.408000000000001,False
ALO,Aston Martin,17.0,,0 days 00:00:37.425000,0 days 00:00:28.274000,0 days 00:01:30.775000,4.0,SOFT,8.0,1,Australian Grand Prix,FP2,2026,,37.425,28.274,90.775,110.299,,False
ALO,Aston Martin,18.0,,0 days 00:00:35.115000,0 days 00:00:24.384000,,4.0,SOFT,9.0,1,Australian Grand Prix,FP2,2026,,35.115,24.384,,110.299,,False
ANT,Mercedes,1.0,0 days 00:02:01.806000,0 days 00:00:59.956000,0 days 00:00:20.353000,0 days 00:00:41.497000,1.0,HARD,1.0,1,Australian Grand Prix,FP2,2026,121.806,59.956,20.353,41.497,84.517,37.289,True
ANT,Mercedes,2.0,0 days 00:01:36.825000,0 days 00:00:32.680000,0 days 00:00:22.089000,0 days 00:00:42.056000,1.0,HARD,2.0,12,Australian Grand Prix,FP2,2026,96.825,32.68,22.089,42.056,84.517,12.308000000000007,False
ANT,Mercedes,3.0,0 days 00:01:21.426000,0 days 00:00:28.459000,0 days 00:00:17.912000,0 days 00:00:35.055000,1.0,HARD,3.0,1,Australian Grand Prix,FP2,2026,81.426,28.459,17.912,35.055,84.517,-3.090999999999994,False
ANT,Mercedes,4.0,0 days 00:02:01.376000,0 days 00:00:39.237000,0 days 00:00:27.242000,0 days 00:00:54.897000,1.0,HARD,4.0,1,Australian Grand Prix,FP2,2026,121.376,39.237,27.242,54.897,84.517,36.85900000000001,False
ANT,Mercedes,5.0,0 days 00:01:40.591000,0 days 00:00:28.798000,0 days 00:00:24.575000,0 days 00:00:47.218000,1.0,HARD,5.0,1,Australian Grand Prix,FP2,2026,100.591,28.798000000000002,24.575,47.218,84.517,16.073999999999998,False
ANT,Mercedes,6.0,0 days 00:01:20.801000,0 days 00:00:28.378000,0 days 00:00:17.770000,0 days 00:00:34.653000,1.0,HARD,6.0,1,Australian Grand Prix,FP2,2026,80.801,28.378,17.77,34.653,84.517,-3.715999999999994,False
ANT,Mercedes,7.0,,0 days 00:00:37.880000,0 days 00:00:22.095000,,1.0,HARD,7.0,1,Australian Grand Prix,FP2,2026,,37.88,22.095,,84.517,,False
ANT,Mercedes,8.0,0 days 00:01:41.473000,0 days 00:00:41.919000,0 days 00:00:19.522000,0 days 00:00:40.032000,2.0,SOFT,1.0,1,Australian Grand Prix,FP2,2026,101.473,41.919,19.522,40.032,84.517,16.956000000000003,True
ANT,Mercedes,9.0,0 days 00:01:20.227000,0 days 00:00:28.049000,0 days 00:00:17.603000,0 days 00:00:34.575000,2.0,SOFT,2.0,1,Australian Grand Prix,FP2,2026,80.227,28.049,17.603,34.575,84.517,-4.289999999999992,False
ANT,Mercedes,10.0,0 days 00:02:15.143000,0 days 00:00:40.917000,0 days 00:00:24.707000,0 days 00:01:09.519000,2.0,SOFT,3.0,1,Australian Grand Prix,FP2,2026,135.143,40.917,24.707,69.519,84.517,50.626000000000005,False
ANT,Mercedes,11.0,0 days 00:01:52.545000,0 days 00:00:45.486000,0 days 00:00:23.988000,0 days 00:00:43.071000,3.0,SOFT,4.0,1,Australian Grand Prix,FP2,2026,112.545,45.486,23.988,43.071,84.517,28.028000000000006,True
ANT,Mercedes,12.0,0 days 00:01:19.943000,0 days 00:00:28.067000,0 days 00:00:17.531000,0 days 00:00:34.345000,3.0,SOFT,5.0,1,Australian Grand Prix,FP2,2026,79.943,28.067,17.531,34.345,84.517,-4.573999999999998,False
ANT,Mercedes,13.0,,0 days 00:00:36.878000,0 days 00:00:21.385000,,3.0,SOFT,6.0,1,Australian Grand Prix,FP2,2026,,36.878,21.385,,84.517,,False
ANT,Mercedes,14.0,0 days 00:02:11.386000,0 days 00:01:14.761000,0 days 00:00:18.665000,0 days 00:00:37.960000,4.0,HARD,8.0,1,Australian Grand Prix,FP2,2026,131.386,74.761,18.665,37.96,84.517,46.869,True
ANT,Mercedes,15.0,0 days 00:01:24.650000,0 days 00:00:30.027000,0 days 00:00:18.334000,0 days 00:00:36.289000,4.0,HARD,9.0,1,Australian Grand Prix,FP2,2026,84.65,30.027,18.334,36.289,84.517,0.13300000000000978,False
ANT,Mercedes,16.0,0 days 00:01:24.194000,0 days 00:00:29.032000,0 days 00:00:18.770000,0 days 00:00:36.392000,4.0,HARD,10.0,1,Australian Grand Prix,FP2,2026,84.194,29.032,18.77,36.392,84.517,-0.3229999999999933,False
ANT,Mercedes,17.0,0 days 00:01:24.089000,0 days 00:00:29.487000,0 days 00:00:18.294000,0 days 00:00:36.308000,4.0,HARD,11.0,1,Australian Grand Prix,FP2,2026,84.089,29.487,18.294,36.308,84.517,-0.42799999999999727,False
ANT,Mercedes,18.0,0 days 00:01:24.045000,0 days 00:00:29.471000,0 days 00:00:18.387000,0 days 00:00:36.187000,4.0,HARD,12.0,1,Australian Grand Prix,FP2,2026,84.045,29.471,18.387,36.187,84.517,-0.4719999999999942,False
ANT,Mercedes,19.0,0 days 00:01:24.053000,0 days 00:00:29.303000,0 days 00:00:18.514000,0 days 00:00:36.236000,4.0,HARD,13.0,1,Australian Grand Prix,FP2,2026,84.053,29.303,18.514,36.236,84.517,-0.46399999999999864,False
ANT,Mercedes,20.0,0 days 00:01:24.024000,0 days 00:00:29.353000,0 days 00:00:18.369000,0 days 00:00:36.302000,4.0,HARD,14.0,1,Australian Grand Prix,FP2,2026,84.024,29.353,18.369,36.302,84.517,-0.492999999999995,False
ANT,Mercedes,21.0,0 days 00:01:23.756000,0 days 00:00:29.291000,0 days 00:00:18.219000,0 days 00:00:36.246000,4.0,HARD,15.0,1,Australian Grand Prix,FP2,2026,83.756,29.291,18.219,36.246,84.517,-0.7609999999999957,False
ANT,Mercedes,22.0,0 days 00:01:23.712000,0 days 00:00:29.306000,0 days 00:00:18.242000,0 days 00:00:36.164000,4.0,HARD,16.0,1,Australian Grand Prix,FP2,2026,83.712,29.306,18.242,36.164,84.517,-0.8049999999999926,False
ANT,Mercedes,23.0,0 days 00:01:23.689000,0 days 00:00:29.383000,0 days 00:00:18.241000,0 days 00:00:36.065000,4.0,HARD,17.0,1,Australian Grand Prix,FP2,2026,83.689,29.383,18.241,36.065,84.517,-0.828000000000003,False
ANT,Mercedes,24.0,0 days 00:01:24.610000,0 days 00:00:29.658000,0 days 00:00:18.164000,0 days 00:00:36.788000,4.0,HARD,18.0,1,Australian Grand Prix,FP2,2026,84.61,29.658,18.164,36.788,84.517,0.09300000000000352,False
ANT,Mercedes,25.0,0 days 00:01:28.659000,0 days 00:00:29.559000,0 days 00:00:18.044000,0 days 00:00:41.056000,4.0,HARD,19.0,1,Australian Grand Prix,FP2,2026,88.659,29.559,18.044,41.056,84.517,4.14200000000001,False
ANT,Mercedes,26.0,0 days 00:01:24.424000,0 days 00:00:29.512000,0 days 00:00:18.194000,0 days 00:00:36.718000,4.0,HARD,20.0,1,Australian Grand Prix,FP2,2026,84.424,29.512,18.194,36.718,84.517,-0.09299999999998931,False
ANT,Mercedes,27.0,0 days 00:01:24.890000,0 days 00:00:30.380000,0 days 00:00:18.105000,0 days 00:00:36.405000,4.0,HARD,21.0,1,Australian Grand Prix,FP2,2026,84.89,30.38,18.105,36.405,84.517,0.37300000000000466,False
ANT,Mercedes,28.0,,0 days 00:00:29.429000,0 days 00:00:18.157000,,4.0,HARD,22.0,1267,Australian Grand Prix,FP2,2026,,29.429,18.157,,84.517,,False
ANT,Mercedes,29.0,0 days 00:02:24.955000,0 days 00:01:24.830000,0 days 00:00:20.468000,0 days 00:00:39.657000,5.0,SOFT,7.0,1,Australian Grand Prix,FP2,2026,144.955,84.83,20.468,39.657,84.517,60.43800000000002,True
ANT,Mercedes,30.0,,0 days 00:00:35.265000,0 days 00:00:22.589000,0 days 00:01:36.870000,5.0,SOFT,8.0,1,Australian Grand Prix,FP2,2026,,35.265,22.589,96.87,84.517,,False
ANT,Mercedes,31.0,,0 days 00:00:32.580000,0 days 00:00:18.905000,,5.0,SOFT,9.0,1,Australian Grand Prix,FP2,2026,,32.58,18.905,,84.517,,False
BEA,Haas F1 Team,1.0,0 days 00:01:53.957000,0 days 00:00:45.861000,0 days 00:00:20.354000,0 days 00:00:47.742000,1.0,HARD,1.0,1,Australian Grand Prix,FP2,2026,113.957,45.861,20.354,47.742,86.6585,27.29849999999999,True
BEA,Haas F1 Team,2.0,0 days 00:01:44.593000,0 days 00:00:33.750000,0 days 00:00:21.065000,0 days 00:00:49.778000,1.0,HARD,2.0,12,Australian Grand Prix,FP2,2026,104.593,33.75,21.065,49.778,86.6585,17.9345,False
BEA,Haas F1 Team,3.0,0 days 00:01:23.860000,0 days 00:00:29.978000,0 days 00:00:17.991000,0 days 00:00:35.891000,1.0,HARD,3.0,1,Australian Grand Prix,FP2,2026,83.86,29.978,17.991,35.891,86.6585,-2.798500000000004,False
BEA,Haas F1 Team,4.0,0 days 00:02:14.022000,0 days 00:00:50.429000,0 days 00:00:27.837000,0 days 00:00:55.756000,1.0,HARD,4.0,1,Australian Grand Prix,FP2,2026,134.022,50.429,27.837,55.756,86.6585,47.36349999999999,False
BEA,Haas F1 Team,5.0,0 days 00:01:23.738000,0 days 00:00:29.420000,0 days 00:00:18.222000,0 days 00:00:36.096000,1.0,HARD,5.0,1,Australian Grand Prix,FP2,2026,83.738,29.42,18.222,36.096,86.6585,-2.920500000000004,False
BEA,Haas F1 Team,6.0,0 days 00:02:02.676000,0 days 00:00:49.276000,0 days 00:00:27.235000,0 days 00:00:46.165000,1.0,HARD,6.0,1,Australian Grand Prix,FP2,2026,122.676,49.276,27.235,46.165,86.6585,36.0175,False
BEA,Haas F1 Team,7.0,0 days 00:01:22.778000,0 days 00:00:28.979000,0 days 00:00:18.012000,0 days 00:00:35.787000,1.0,HARD,7.0,1,Australian Grand Prix,FP2,2026,82.778,28.979,18.012,35.787,86.6585,-3.880499999999998,False
BEA,Haas F1 Team,8.0,0 days 00:02:07.546000,0 days 00:00:54.808000,0 days 00:00:29.519000,0 days 00:00:43.219000,1.0,HARD,8.0,1,Australian Grand Prix,FP2,2026,127.546,54.808,29.519,43.219,86.6585,40.8875,False
BEA,Haas F1 Team,9.0,0 days 00:01:22.607000,0 days 00:00:29.122000,0 days 00:00:17.721000,0 days 00:00:35.764000,1.0,HARD,9.0,1,Australian Grand Prix,FP2,2026,82.607,29.122,17.721,35.764,86.6585,-4.051500000000004,False
BEA,Haas F1 Team,10.0,,0 days 00:00:33.560000,0 days 00:00:20.884000,,1.0,HARD,10.0,1,Australian Grand Prix,FP2,2026,,33.56,20.884,,86.6585,,False
BEA,Haas F1 Team,11.0,0 days 00:01:50.225000,0 days 00:00:46.266000,0 days 00:00:20.320000,0 days 00:00:43.639000,2.0,SOFT,1.0,1,Australian Grand Prix,FP2,2026,110.225,46.266,20.32,43.639,86.6585,23.56649999999999,True
BEA,Haas F1 Team,12.0,0 days 00:01:21.326000,0 days 00:00:28.652000,0 days 00:00:17.544000,0 days 00:00:35.130000,2.0,SOFT,2.0,1,Australian Grand Prix,FP2,2026,81.326,28.652,17.544,35.13,86.6585,-5.33250000000001,False
BEA,Haas F1 Team,13.0,0 days 00:02:24.141000,0 days 00:00:54.329000,0 days 00:00:36.012000,0 days 00:00:53.800000,2.0,SOFT,3.0,1,Australian Grand Prix,FP2,2026,144.141,54.329,36.012,53.8,86.6585,57.48249999999999,False
BEA,Haas F1 Team,14.0,0 days 00:01:46.171000,0 days 00:00:39.095000,0 days 00:00:25.069000,0 days 00:00:42.007000,2.0,SOFT,4.0,1,Australian Grand Prix,FP2,2026,106.171,39.095,25.069,42.007,86.6585,19.512500000000003,False
BEA,Haas F1 Team,15.0,,0 days 00:00:28.584000,0 days 00:00:17.568000,,2.0,SOFT,5.0,1,Australian Grand Prix,FP2,2026,,28.584,17.568,,86.6585,,False
BEA,Haas F1 Team,16.0,0 days 00:02:26.640000,0 days 00:01:13.948000,0 days 00:00:20.329000,0 days 00:00:52.363000,3.0,HARD,11.0,1,Australian Grand Prix,FP2,2026,146.64,73.948,20.329,52.363,86.6585,59.98149999999998,True
BEA,Haas F1 Team,17.0,0 days 00:02:24.670000,0 days 00:01:28.746000,0 days 00:00:18.446000,0 days 00:00:37.478000,4.0,HARD,12.0,1,Australian Grand Prix,FP2,2026,144.67,88.746,18.446,37.478,86.6585,58.011499999999984,True
BEA,Haas F1 Team,18.0,0 days 00:01:26.419000,0 days 00:00:30.411000,0 days 00:00:18.328000,0 days 00:00:37.680000,4.0,HARD,13.0,1,Australian Grand Prix,FP2,2026,86.419,30.411,18.328,37.68,86.6585,-0.2395000000000067,False
BEA,Haas F1 Team,19.0,0 days 00:01:25.957000,0 days 00:00:30.478000,0 days 00:00:18.319000,0 days 00:00:37.160000,4.0,HARD,14.0,1,Australian Grand Prix,FP2,2026,85.957,30.478,18.319,37.16,86.6585,-0.70150000000001,False
BEA,Haas F1 Team,20.0,0 days 00:01:26.101000,0 days 00:00:30.482000,0 days 00:00:18.185000,0 days 00:00:37.434000,4.0,HARD,15.0,1,Australian Grand Prix,FP2,2026,86.101,30.482,18.185,37.434,86.6585,-0.5575000000000045,False
BEA,Haas F1 Team,21.0,0 days 00:01:25.862000,0 days 00:00:30.330000,0 days 00:00:18.207000,0 days 00:00:37.325000,4.0,HARD,16.0,1,Australian Grand Prix,FP2,2026,85.862,30.33,18.207,37.325,86.6585,-0.7965000000000089,False
BEA,Haas F1 Team,22.0,0 days 00:01:26.486000,0 days 00:00:30.610000,0 days 00:00:18.187000,0 days 00:00:37.689000,4.0,HARD,17.0,1,Australian Grand Prix,FP2,2026,86.486,30.61,18.187,37.689,86.6585,-0.17249999999999943,False
BEA,Haas F1 Team,23.0,0 days 00:01:26.616000,0 days 00:00:30.388000,0 days 00:00:18.262000,0 days 00:00:37.966000,4.0,HARD,18.0,1,Australian Grand Prix,FP2,2026,86.616,30.388,18.262,37.966,86.6585,-0.04250000000000398,False
BEA,Haas F1 Team,24.0,0 days 00:01:26.701000,0 days 00:00:30.507000,0 days 00:00:18.297000,0 days 00:00:37.897000,4.0,HARD,19.0,1,Australian Grand Prix,FP2,2026,86.701,30.507,18.297,37.897,86.6585,0.04249999999998977,False
BEA,Haas F1 Team,25.0,0 days 00:01:27.954000,0 days 00:00:31.535000,0 days 00:00:18.375000,0 days 00:00:38.044000,4.0,HARD,20.0,12,Australian Grand Prix,FP2,2026,87.954,31.535,18.375,38.044,86.6585,1.2954999999999899,False
BEA,Haas F1 Team,26.0,0 days 00:01:48.459000,0 days 00:00:38.384000,0 days 00:00:24.052000,0 days 00:00:46.023000,4.0,HARD,21.0,2671,Australian Grand Prix,FP2,2026,108.459,38.384,24.052,46.023,86.6585,21.8005,False
BEA,Haas F1 Team,27.0,0 days 00:01:26,0 days 00:00:30.421000,0 days 00:00:18.081000,0 days 00:00:37.498000,4.0,HARD,22.0,1,Australian Grand Prix,FP2,2026,86.0,30.421,18.081,37.498,86.6585,-0.6585000000000036,False
BEA,Haas F1 Team,28.0,0 days 00:01:25.907000,0 days 00:00:30.323000,0 days 00:00:18.208000,0 days 00:00:37.376000,4.0,HARD,23.0,1,Australian Grand Prix,FP2,2026,85.907,30.323,18.208,37.376,86.6585,-0.7515000000000072,False
