Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Stint,Compound,TyreLife,TrackStatus,EventName,SessionName,Year
GAS,Alpine,16.0,0 days 00:01:24.690000,0 days 00:00:29.817000,0 days 00:00:17.810000,0 days 00:00:37.063000,2.0,HARD,5.0,1,Australian Grand Prix,R,2026
GAS,Alpine,17.0,0 days 00:01:25.203000,0 days 00:00:29.868000,0 days 00:00:17.693000,0 days 00:00:37.642000,2.0,HARD,6.0,1,Australian Grand Prix,R,2026
GAS,Alpine,18.0,0 days 00:01:41.225000,0 days 00:00:30.704000,0 days 00:00:25.668000,0 days 00:00:44.853000,2.0,HARD,7.0,126,Australian Grand Prix,R,2026
GAS,Alpine,19.0,0 days 00:01:52.950000,0 days 00:00:41.395000,0 days 00:00:25.752000,0 days 00:00:45.803000,2.0,HARD,8.0,671,Australian Grand Prix,R,2026
GAS,Alpine,20.0,0 days 00:01:26.578000,0 days 00:00:31.057000,0 days 00:00:17.719000,0 days 00:00:37.802000,2.0,HARD,9.0,1,Australian Grand Prix,R,2026
GAS,Alpine,21.0,0 days 00:01:25.678000,0 days 00:00:30.591000,0 days 00:00:17.995000,0 days 00:00:37.092000,2.0,HARD,10.0,1,Australian Grand Prix,R,2026
GAS,Alpine,22.0,0 days 00:01:24.586000,0 days 00:00:29.740000,0 days 00:00:17.913000,0 days 00:00:36.933000,2.0,HARD,11.0,1,Australian Grand Prix,R,2026
GAS,Alpine,23.0,0 days 00:01:24.499000,0 days 00:00:29.633000,0 days 00:00:17.823000,0 days 00:00:37.043000,2.0,HARD,12.0,1,Australian Grand Prix,R,2026
GAS,Alpine,24.0,0 days 00:01:24.852000,0 days 00:00:30.053000,0 days 00:00:17.852000,0 days 00:00:36.947000,2.0,HARD,13.0,1,Australian Grand Prix,R,2026
GAS,Alpine,25.0,0 days 00:01:24.540000,0 days 00:00:29.816000,0 days 00:00:17.886000,0 days 00:00:36.838000,2.0,HARD,14.0,1,Australian Grand Prix,R,2026
GAS,Alpine,26.0,0 days 00:01:24.771000,0 days 00:00:29.940000,0 days 00:00:17.957000,0 days 00:00:36.874000,2.0,HARD,15.0,1,Australian Grand Prix,R,2026
GAS,Alpine,27.0,0 days 00:01:24.661000,0 days 00:00:29.680000,0 days 00:00:17.895000,0 days 00:00:37.086000,2.0,HARD,16.0,1,Australian Grand Prix,R,2026
GAS,Alpine,28.0,0 days 00:01:24.795000,0 days 00:00:29.776000,0 days 00:00:17.975000,0 days 00:00:37.044000,2.0,HARD,17.0,1,Australian Grand Prix,R,2026
GAS,Alpine,29.0,0 days 00:01:25.096000,0 days 00:00:29.838000,0 days 00:00:18.010000,0 days 00:00:37.248000,2.0,HARD,18.0,1,Australian Grand Prix,R,2026
GAS,Alpine,30.0,0 days 00:01:25.242000,0 days 00:00:30.259000,0 days 00:00:17.917000,0 days 00:00:37.066000,2.0,HARD,19.0,1,Australian Grand Prix,R,2026
GAS,Alpine,31.0,0 days 00:01:25.271000,0 days 00:00:30.213000,0 days 00:00:17.873000,0 days 00:00:37.185000,2.0,HARD,20.0,1,Australian Grand Prix,R,2026
