Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Stint,Compound,TyreLife,TrackStatus,EventName,SessionName,Year
ALO,Aston Martin,13.0,0 days 00:01:23.054000,0 days 00:00:29.285000,0 days 00:00:18.185000,0 days 00:00:35.584000,4.0,SOFT,7.0,1,Australian Grand Prix,FP3,2026
ALO,Aston Martin,14.0,0 days 00:01:41.289000,0 days 00:00:37.197000,0 days 00:00:20.895000,0 days 00:00:43.197000,4.0,SOFT,8.0,1,Australian Grand Prix,FP3,2026
ALO,Aston Martin,15.0,0 days 00:01:22.837000,0 days 00:00:29.259000,0 days 00:00:18.248000,0 days 00:00:35.330000,4.0,SOFT,9.0,1,Australian Grand Prix,FP3,2026
ALO,Aston Martin,16.0,,0 days 00:00:32.769000,0 days 00:00:20.226000,,4.0,SOFT,10.0,125,Australian Grand Prix,FP3,2026
ALO,Aston Martin,17.0,0 days 00:01:57.097000,0 days 00:00:49.660000,0 days 00:00:20.876000,0 days 00:00:46.561000,5.0,SOFT,1.0,1,Australian Grand Prix,FP3,2026
ALO,Aston Martin,18.0,0 days 00:01:22.720000,0 days 00:00:29.185000,0 days 00:00:18.179000,0 days 00:00:35.356000,5.0,SOFT,2.0,1,Australian Grand Prix,FP3,2026
ALO,Aston Martin,19.0,,0 days 00:00:41.113000,0 days 00:00:27.524000,,5.0,SOFT,3.0,1,Australian Grand Prix,FP3,2026
ALO,Aston Martin,20.0,,0 days 00:00:35.003000,0 days 00:00:21.071000,,5.0,SOFT,4.0,1,Australian Grand Prix,FP3,2026
LEC,Ferrari,1.0,0 days 00:01:54.579000,0 days 00:00:40.945000,0 days 00:00:21.264000,0 days 00:00:52.370000,1.0,SOFT,1.0,12,Australian Grand Prix,FP3,2026
LEC,Ferrari,2.0,0 days 00:01:54.611000,0 days 00:00:36.909000,0 days 00:00:21.540000,0 days 00:00:56.162000,1.0,SOFT,2.0,26,Australian Grand Prix,FP3,2026
LEC,Ferrari,3.0,0 days 00:01:52.015000,0 days 00:00:37.149000,0 days 00:00:23.381000,0 days 00:00:51.485000,1.0,SOFT,3.0,6,Australian Grand Prix,FP3,2026
LEC,Ferrari,4.0,,,,,1.0,SOFT,4.0,6512,Australian Grand Prix,FP3,2026
LEC,Ferrari,5.0,,,0 days 00:00:20.938000,0 days 00:00:38.886000,2.0,SOFT,5.0,1,Australian Grand Prix,FP3,2026
LEC,Ferrari,6.0,0 days 00:01:20.979000,0 days 00:00:28.448000,0 days 00:00:17.929000,0 days 00:00:34.602000,2.0,SOFT,6.0,1,Australian Grand Prix,FP3,2026
LEC,Ferrari,7.0,0 days 00:01:53.168000,0 days 00:00:41.739000,0 days 00:00:23.033000,0 days 00:00:48.396000,2.0,SOFT,7.0,1,Australian Grand Prix,FP3,2026
LEC,Ferrari,8.0,0 days 00:01:20.271000,0 days 00:00:28.174000,0 days 00:00:17.592000,0 days 00:00:34.505000,2.0,SOFT,8.0,1,Australian Grand Prix,FP3,2026
LEC,Ferrari,9.0,0 days 00:02:26.044000,0 days 00:00:42.256000,0 days 00:00:32.919000,0 days 00:01:10.869000,2.0,SOFT,9.0,1,Australian Grand Prix,FP3,2026
LEC,Ferrari,10.0,0 days 00:02:14.903000,0 days 00:00:56.697000,0 days 00:00:20.154000,0 days 00:00:58.052000,3.0,SOFT,10.0,1,Australian Grand Prix,FP3,2026
LEC,Ferrari,11.0,0 days 00:01:39.546000,0 days 00:00:30.965000,0 days 00:00:21.160000,0 days 00:00:47.421000,3.0,SOFT,11.0,12,Australian Grand Prix,FP3,2026
LEC,Ferrari,12.0,0 days 00:01:19.827000,0 days 00:00:27.915000,0 days 00:00:17.540000,0 days 00:00:34.372000,3.0,SOFT,12.0,1,Australian Grand Prix,FP3,2026
LEC,Ferrari,13.0,0 days 00:01:47.101000,0 days 00:00:36.416000,0 days 00:00:25.565000,0 days 00:00:45.120000,3.0,SOFT,13.0,1,Australian Grand Prix,FP3,2026
LEC,Ferrari,14.0,0 days 00:01:19.869000,0 days 00:00:27.786000,0 days 00:00:17.626000,0 days 00:00:34.457000,3.0,SOFT,14.0,1,Australian Grand Prix,FP3,2026
LEC,Ferrari,15.0,,0 days 00:00:31.087000,0 days 00:00:20.058000,,3.0,SOFT,15.0,125,Australian Grand Prix,FP3,2026
LEC,Ferrari,16.0,,,0 days 00:00:22.207000,0 days 00:00:40.082000,4.0,SOFT,1.0,1,Australian Grand Prix,FP3,2026
LEC,Ferrari,17.0,0 days 00:01:19.935000,0 days 00:00:28.111000,0 days 00:00:17.615000,0 days 00:00:34.209000,4.0,SOFT,2.0,1,Australian Grand Prix,FP3,2026
LEC,Ferrari,18.0,0 days 00:01:46.341000,0 days 00:00:34.304000,0 days 00:00:23.516000,0 days 00:00:48.521000,4.0,SOFT,3.0,1,Australian Grand Prix,FP3,2026
LEC,Ferrari,19.0,,0 days 00:00:33.206000,0 days 00:00:22.319000,,4.0,SOFT,4.0,1,Australian Grand Prix,FP3,2026
LEC,Ferrari,20.0,,0 days 00:00:31.614000,0 days 00:00:18.519000,,4.0,SOFT,5.0,1,Australian Grand Prix,FP3,2026
ALB,Williams,1.0,0 days 00:02:05.203000,0 days 00:01:01.956000,0 days 00:00:21.378000,0 days 00:00:41.869000,1.0,MEDIUM,1.0,1,Australian Grand Prix,FP3,2026
ALB,Williams,2.0,0 days 00:01:23.460000,0 days 00:00:29.737000,0 days 00:00:18.226000,0 days 00:00:35.497000,1.0,MEDIUM,2.0,1,Australian Grand Prix,FP3,2026
ALB,Williams,3.0,0 days 00:01:50.644000,0 days 00:00:40.677000,0 days 00:00:22.397000,0 days 00:00:47.570000,1.0,MEDIUM,3.0,1,Australian Grand Prix,FP3,2026
ALB,Williams,4.0,0 days 00:01:22.589000,0 days 00:00:28.999000,0 days 00:00:18.064000,0 days 00:00:35.526000,1.0,MEDIUM,4.0,1,Australian Grand Prix,FP3,2026
ALB,Williams,5.0,0 days 00:01:47.841000,0 days 00:00:42.654000,0 days 00:00:23.241000,0 days 00:00:41.946000,1.0,MEDIUM,5.0,1,Australian Grand Prix,FP3,2026
ALB,Williams,6.0,0 days 00:01:21.942000,0 days 00:00:28.897000,0 days 00:00:17.896000,0 days 00:00:35.149000,1.0,MEDIUM,6.0,1,Australian Grand Prix,FP3,2026
ALB,Williams,7.0,,0 days 00:01:25.150000,0 days 00:00:23.527000,0 days 00:00:45.036000,1.0,MEDIUM,7.0,12,Australian Grand Prix,FP3,2026
ALB,Williams,8.0,0 days 00:01:21.949000,0 days 00:00:28.875000,0 days 00:00:17.800000,0 days 00:00:35.274000,1.0,MEDIUM,8.0,1,Australian Grand Prix,FP3,2026
ALB,Williams,9.0,0 days 00:01:50.045000,0 days 00:00:42.194000,0 days 00:00:28.068000,0 days 00:00:39.783000,1.0,MEDIUM,9.0,1,Australian Grand Prix,FP3,2026
ALB,Williams,10.0,0 days 00:01:41.257000,0 days 00:00:35.726000,0 days 00:00:21.870000,0 days 00:00:43.661000,1.0,MEDIUM,10.0,1,Australian Grand Prix,FP3,2026
ALB,Williams,11.0,0 days 00:01:22.309000,0 days 00:00:28.901000,0 days 00:00:18.002000,0 days 00:00:35.406000,1.0,MEDIUM,11.0,1,Australian Grand Prix,FP3,2026
ALB,Williams,12.0,,0 days 00:00:33.607000,0 days 00:00:23.042000,,1.0,MEDIUM,12.0,125,Australian Grand Prix,FP3,2026
ALB,Williams,13.0,,,0 days 00:00:20.718000,0 days 00:00:41.785000,2.0,SOFT,1.0,1,Australian Grand Prix,FP3,2026
ALB,Williams,14.0,0 days 00:01:42.551000,0 days 00:00:33.776000,0 days 00:00:21.619000,0 days 00:00:47.156000,2.0,SOFT,2.0,1,Australian Grand Prix,FP3,2026
ALB,Williams,15.0,0 days 00:01:21.664000,0 days 00:00:28.869000,0 days 00:00:17.800000,0 days 00:00:34.995000,2.0,SOFT,3.0,1,Australian Grand Prix,FP3,2026
ALB,Williams,16.0,,0 days 00:00:42.420000,0 days 00:00:26.958000,0 days 00:01:29.376000,2.0,SOFT,4.0,1,Australian Grand Prix,FP3,2026
ALB,Williams,17.0,,0 days 00:00:36.263000,0 days 00:00:21.918000,,2.0,SOFT,5.0,1,Australian Grand Prix,FP3,2026
HUL,Audi,1.0,0 days 00:01:55.013000,0 days 00:00:55.264000,0 days 00:00:20.326000,0 days 00:00:39.423000,1.0,SOFT,1.0,1,Australian Grand Prix,FP3,2026
HUL,Audi,2.0,0 days 00:01:40.144000,0 days 00:00:31.315000,0 days 00:00:19.501000,0 days 00:00:49.328000,1.0,SOFT,2.0,1,Australian Grand Prix,FP3,2026
HUL,Audi,3.0,0 days 00:01:22.129000,0 days 00:00:29.258000,0 days 00:00:17.750000,0 days 00:00:35.121000,1.0,SOFT,3.0,1,Australian Grand Prix,FP3,2026
HUL,Audi,4.0,0 days 00:02:00.064000,0 days 00:00:41.722000,0 days 00:00:27.356000,0 days 00:00:50.986000,1.0,SOFT,4.0,12,Australian Grand Prix,FP3,2026
HUL,Audi,5.0,0 days 00:01:34.645000,0 days 00:00:28.955000,0 days 00:00:17.708000,0 days 00:00:47.982000,1.0,SOFT,5.0,26,Australian Grand Prix,FP3,2026
HUL,Audi,6.0,0 days 00:01:55.975000,0 days 00:00:42.254000,0 days 00:00:25.513000,0 days 00:00:48.208000,1.0,SOFT,6.0,6,Australian Grand Prix,FP3,2026
HUL,Audi,7.0,,0 days 00:00:37.204000,,,1.0,SOFT,7.0,6512,Australian Grand Prix,FP3,2026
HUL,Audi,8.0,0 days 00:01:57.940000,0 days 00:01:01.028000,0 days 00:00:19.539000,0 days 00:00:37.373000,2.0,SOFT,8.0,1,Australian Grand Prix,FP3,2026
HUL,Audi,9.0,0 days 00:01:36.537000,0 days 00:00:29.707000,0 days 00:00:19.381000,0 days 00:00:47.449000,2.0,SOFT,9.0,1,Australian Grand Prix,FP3,2026
HUL,Audi,10.0,0 days 00:01:21.067000,0 days 00:00:28.434000,0 days 00:00:17.717000,0 days 00:00:34.916000,2.0,SOFT,10.0,1,Australian Grand Prix,FP3,2026
HUL,Audi,11.0,0 days 00:02:03.300000,0 days 00:00:41.905000,0 days 00:00:20.283000,0 days 00:01:01.112000,2.0,SOFT,11.0,1,Australian Grand Prix,FP3,2026
HUL,Audi,12.0,0 days 00:01:52.306000,0 days 00:00:38.848000,0 days 00:00:19.739000,0 days 00:00:53.719000,3.0,SOFT,12.0,1,Australian Grand Prix,FP3,2026
HUL,Audi,13.0,0 days 00:01:21.716000,0 days 00:00:28.938000,0 days 00:00:17.592000,0 days 00:00:35.186000,3.0,SOFT,13.0,12,Australian Grand Prix,FP3,2026
HUL,Audi,14.0,,0 days 00:00:33.023000,0 days 00:00:24.160000,,3.0,SOFT,14.0,1,Australian Grand Prix,FP3,2026
HUL,Audi,15.0,0 days 00:01:35.606000,0 days 00:00:37.860000,0 days 00:00:19.613000,0 days 00:00:38.133000,4.0,SOFT,1.0,1,Australian Grand Prix,FP3,2026
HUL,Audi,16.0,0 days 00:01:29.567000,0 days 00:00:30.068000,0 days 00:00:19.949000,0 days 00:00:39.550000,4.0,SOFT,2.0,1,Australian Grand Prix,FP3,2026
HUL,Audi,17.0,0 days 00:01:22.510000,0 days 00:00:28.381000,0 days 00:00:17.766000,0 days 00:00:36.363000,4.0,SOFT,3.0,1,Australian Grand Prix,FP3,2026
HUL,Audi,18.0,,0 days 00:00:43.356000,0 days 00:00:27.898000,,4.0,SOFT,4.0,125,Australian Grand Prix,FP3,2026
HUL,Audi,19.0,0 days 00:02:06.538000,0 days 00:00:58.681000,0 days 00:00:19.768000,0 days 00:00:48.089000,5.0,SOFT,5.0,1,Australian Grand Prix,FP3,2026
HUL,Audi,20.0,0 days 00:01:21.644000,0 days 00:00:28.939000,0 days 00:00:17.937000,0 days 00:00:34.768000,5.0,SOFT,6.0,1,Australian Grand Prix,FP3,2026
HUL,Audi,21.0,,0 days 00:00:35.197000,0 days 00:00:26.044000,0 days 00:01:36.238000,5.0,SOFT,7.0,1,Australian Grand Prix,FP3,2026
HUL,Audi,22.0,,0 days 00:00:39.194000,0 days 00:00:19.132000,,5.0,SOFT,8.0,1,Australian Grand Prix,FP3,2026
LAW,Racing Bulls,1.0,0 days 00:02:15.090000,0 days 00:01:11.225000,0 days 00:00:21.079000,0 days 00:00:42.786000,1.0,HARD,1.0,1,Australian Grand Prix,FP3,2026
LAW,Racing Bulls,2.0,0 days 00:01:22.199000,0 days 00:00:29.159000,0 days 00:00:17.680000,0 days 00:00:35.360000,1.0,HARD,2.0,1,Australian Grand Prix,FP3,2026
LAW,Racing Bulls,3.0,0 days 00:01:52.355000,0 days 00:00:41.477000,0 days 00:00:27.070000,0 days 00:00:43.808000,1.0,HARD,3.0,1,Australian Grand Prix,FP3,2026
LAW,Racing Bulls,4.0,0 days 00:01:21.466000,0 days 00:00:28.765000,0 days 00:00:17.642000,0 days 00:00:35.059000,1.0,HARD,4.0,1,Australian Grand Prix,FP3,2026
LAW,Racing Bulls,5.0,0 days 00:01:49.680000,0 days 00:00:36.628000,0 days 00:00:26.554000,0 days 00:00:46.498000,1.0,HARD,5.0,1,Australian Grand Prix,FP3,2026
LAW,Racing Bulls,6.0,0 days 00:01:21.217000,0 days 00:00:28.657000,0 days 00:00:17.554000,0 days 00:00:35.006000,1.0,HARD,6.0,1,Australian Grand Prix,FP3,2026
LAW,Racing Bulls,7.0,0 days 00:02:11.895000,0 days 00:01:07.292000,0 days 00:00:22.203000,0 days 00:00:42.400000,1.0,HARD,7.0,12,Australian Grand Prix,FP3,2026
LAW,Racing Bulls,8.0,0 days 00:01:20.890000,0 days 00:00:28.570000,0 days 00:00:17.607000,0 days 00:00:34.713000,1.0,HARD,8.0,1,Australian Grand Prix,FP3,2026
LAW,Racing Bulls,9.0,0 days 00:01:52.734000,0 days 00:00:34.730000,0 days 00:00:23.201000,0 days 00:00:54.803000,1.0,HARD,9.0,1,Australian Grand Prix,FP3,2026
LAW,Racing Bulls,10.0,,0 days 00:01:10.256000,0 days 00:00:20.518000,,2.0,HARD,10.0,1,Australian Grand Prix,FP3,2026
LAW,Racing Bulls,11.0,,0 days 00:00:42.806000,0 days 00:00:20.731000,,3.0,SOFT,1.0,125,Australian Grand Prix,FP3,2026
LAW,Racing Bulls,12.0,0 days 00:02:07.940000,0 days 00:00:55.037000,0 days 00:00:22.895000,0 days 00:00:50.008000,4.0,SOFT,2.0,1,Australian Grand Prix,FP3,2026
LAW,Racing Bulls,13.0,,0 days 00:00:28.431000,0 days 00:00:19.905000,,4.0,SOFT,3.0,1,Australian Grand Prix,FP3,2026
OCO,Haas F1 Team,1.0,0 days 00:01:45.958000,0 days 00:00:41.746000,0 days 00:00:21.705000,0 days 00:00:42.507000,1.0,MEDIUM,1.0,1,Australian Grand Prix,FP3,2026
OCO,Haas F1 Team,2.0,0 days 00:01:31.194000,0 days 00:00:29.966000,0 days 00:00:18.224000,0 days 00:00:43.004000,1.0,MEDIUM,2.0,12,Australian Grand Prix,FP3,2026
OCO,Haas F1 Team,3.0,0 days 00:01:55.379000,0 days 00:00:39.773000,0 days 00:00:25.440000,0 days 00:00:50.166000,1.0,MEDIUM,3.0,2,Australian Grand Prix,FP3,2026
OCO,Haas F1 Team,4.0,0 days 00:02:03.590000,0 days 00:00:41.504000,0 days 00:00:26.027000,0 days 00:00:56.059000,1.0,MEDIUM,4.0,26,Australian Grand Prix,FP3,2026
OCO,Haas F1 Team,5.0,,0 days 00:00:40.864000,0 days 00:00:27.848000,,1.0,MEDIUM,5.0,6512,Australian Grand Prix,FP3,2026
OCO,Haas F1 Team,6.0,0 days 00:02:03.412000,0 days 00:01:00.085000,0 days 00:00:20.203000,0 days 00:00:43.124000,2.0,MEDIUM,6.0,1,Australian Grand Prix,FP3,2026
OCO,Haas F1 Team,7.0,0 days 00:01:24.182000,0 days 00:00:29.704000,0 days 00:00:18.159000,0 days 00:00:36.319000,2.0,MEDIUM,7.0,1,Australian Grand Prix,FP3,2026
OCO,Haas F1 Team,8.0,0 days 00:01:41.732000,0 days 00:00:37.211000,0 days 00:00:20.483000,0 days 00:00:44.038000,2.0,MEDIUM,8.0,1,Australian Grand Prix,FP3,2026
OCO,Haas F1 Team,9.0,0 days 00:01:22.485000,0 days 00:00:29.355000,0 days 00:00:17.842000,0 days 00:00:35.288000,2.0,MEDIUM,9.0,1,Australian Grand Prix,FP3,2026
OCO,Haas F1 Team,10.0,0 days 00:01:47.349000,0 days 00:00:43.095000,0 days 00:00:23.881000,0 days 00:00:40.373000,2.0,MEDIUM,10.0,1,Australian Grand Prix,FP3,2026
OCO,Haas F1 Team,11.0,0 days 00:01:22.421000,0 days 00:00:29.139000,0 days 00:00:18.006000,0 days 00:00:35.276000,2.0,MEDIUM,11.0,1,Australian Grand Prix,FP3,2026
OCO,Haas F1 Team,12.0,,0 days 00:00:42.450000,0 days 00:00:23.401000,,2.0,MEDIUM,12.0,12,Australian Grand Prix,FP3,2026
OCO,Haas F1 Team,13.0,0 days 00:01:43.824000,0 days 00:00:42.023000,0 days 00:00:20.927000,0 days 00:00:40.874000,3.0,SOFT,1.0,12,Australian Grand Prix,FP3,2026
OCO,Haas F1 Team,14.0,,,,,3.0,SOFT,2.0,251,Australian Grand Prix,FP3,2026
OCO,Haas F1 Team,15.0,0 days 00:02:03.466000,0 days 00:01:04.024000,0 days 00:00:21.220000,0 days 00:00:38.222000,4.0,SOFT,3.0,1,Australian Grand Prix,FP3,2026
OCO,Haas F1 Team,16.0,0 days 00:01:34.204000,0 days 00:00:30.592000,0 days 00:00:20.043000,0 days 00:00:43.569000,4.0,SOFT,4.0,1,Australian Grand Prix,FP3,2026
OCO,Haas F1 Team,17.0,0 days 00:01:20.983000,0 days 00:00:28.643000,0 days 00:00:17.645000,0 days 00:00:34.695000,4.0,SOFT,5.0,1,Australian Grand Prix,FP3,2026
OCO,Haas F1 Team,18.0,,0 days 00:00:38.564000,0 days 00:00:23.810000,,4.0,SOFT,6.0,1,Australian Grand Prix,FP3,2026
OCO,Haas F1 Team,19.0,,0 days 00:00:31.127000,0 days 00:00:25.313000,,4.0,SOFT,7.0,1,Australian Grand Prix,FP3,2026
LIN,Racing Bulls,1.0,0 days 00:02:12.155000,0 days 00:01:06.335000,0 days 00:00:21.277000,0 days 00:00:44.543000,1.0,HARD,1.0,1,Australian Grand Prix,FP3,2026
LIN,Racing Bulls,2.0,0 days 00:01:22.793000,0 days 00:00:29.466000,0 days 00:00:17.743000,0 days 00:00:35.584000,1.0,HARD,2.0,1,Australian Grand Prix,FP3,2026
LIN,Racing Bulls,3.0,0 days 00:01:43.962000,0 days 00:00:35.865000,0 days 00:00:22.735000,0 days 00:00:45.362000,1.0,HARD,3.0,1,Australian Grand Prix,FP3,2026
LIN,Racing Bulls,4.0,0 days 00:01:21.458000,0 days 00:00:28.788000,0 days 00:00:17.579000,0 days 00:00:35.091000,1.0,HARD,4.0,1,Australian Grand Prix,FP3,2026
LIN,Racing Bulls,5.0,0 days 00:01:52.962000,0 days 00:00:36.204000,0 days 00:00:25.319000,0 days 00:00:51.439000,1.0,HARD,5.0,1,Australian Grand Prix,FP3,2026
LIN,Racing Bulls,6.0,0 days 00:01:53.037000,0 days 00:00:31.141000,0 days 00:00:27.440000,0 days 00:00:54.456000,1.0,HARD,6.0,1,Australian Grand Prix,FP3,2026
LIN,Racing Bulls,7.0,0 days 00:01:21.109000,0 days 00:00:28.598000,0 days 00:00:17.609000,0 days 00:00:34.902000,1.0,HARD,7.0,12,Australian Grand Prix,FP3,2026
LIN,Racing Bulls,8.0,0 days 00:01:47.195000,0 days 00:00:33.824000,0 days 00:00:23.292000,0 days 00:00:50.079000,1.0,HARD,8.0,1,Australian Grand Prix,FP3,2026
LIN,Racing Bulls,9.0,,0 days 00:01:08.249000,0 days 00:00:18.278000,,2.0,HARD,9.0,1,Australian Grand Prix,FP3,2026
LIN,Racing Bulls,10.0,0 days 00:01:42.468000,0 days 00:00:41.421000,0 days 00:00:20.808000,0 days 00:00:40.239000,3.0,SOFT,1.0,12,Australian Grand Prix,FP3,2026
LIN,Racing Bulls,11.0,,,,,3.0,SOFT,2.0,251,Australian Grand Prix,FP3,2026
LIN,Racing Bulls,12.0,0 days 00:02:15.403000,0 days 00:01:11.812000,0 days 00:00:21.128000,0 days 00:00:42.463000,4.0,SOFT,3.0,1,Australian Grand Prix,FP3,2026
LIN,Racing Bulls,13.0,0 days 00:01:20.838000,0 days 00:00:28.624000,0 days 00:00:17.589000,0 days 00:00:34.625000,4.0,SOFT,4.0,1,Australian Grand Prix,FP3,2026
LIN,Racing Bulls,14.0,0 days 00:02:03.245000,0 days 00:00:38.039000,0 days 00:00:22.440000,0 days 00:01:02.766000,4.0,SOFT,5.0,1,Australian Grand Prix,FP3,2026
LIN,Racing Bulls,15.0,,0 days 00:00:53.613000,0 days 00:00:17.880000,,4.0,SOFT,6.0,1,Australian Grand Prix,FP3,2026
COL,Alpine,1.0,,,0 days 00:00:20.716000,0 days 00:00:43.004000,1.0,HARD,1.0,1,Australian Grand Prix,FP3,2026
COL,Alpine,2.0,0 days 00:01:24.222000,0 days 00:00:29.853000,0 days 00:00:18.191000,0 days 00:00:36.178000,1.0,HARD,2.0,1,Australian Grand Prix,FP3,2026
COL,Alpine,3.0,0 days 00:01:57.822000,0 days 00:00:51.056000,0 days 00:00:23.564000,0 days 00:00:43.202000,1.0,HARD,3.0,1,Australian Grand Prix,FP3,2026
COL,Alpine,4.0,0 days 00:01:23.071000,0 days 00:00:29.412000,0 days 00:00:18.033000,0 days 00:00:35.626000,1.0,HARD,4.0,1,Australian Grand Prix,FP3,2026
COL,Alpine,5.0,0 days 00:02:29.344000,0 days 00:00:53.062000,0 days 00:00:39.509000,0 days 00:00:56.773000,1.0,HARD,5.0,12,Australian Grand Prix,FP3,2026
COL,Alpine,6.0,0 days 00:01:28.034000,0 days 00:00:29.280000,0 days 00:00:17.882000,0 days 00:00:40.872000,1.0,HARD,6.0,26,Australian Grand Prix,FP3,2026
COL,Alpine,7.0,0 days 00:02:12.323000,0 days 00:00:58.775000,0 days 00:00:21.303000,0 days 00:00:52.245000,1.0,HARD,7.0,6,Australian Grand Prix,FP3,2026
COL,Alpine,8.0,,0 days 00:00:35.160000,,,1.0,HARD,8.0,6512,Australian Grand Prix,FP3,2026
COL,Alpine,9.0,0 days 00:01:54.272000,0 days 00:00:54.521000,0 days 00:00:20.865000,0 days 00:00:38.886000,2.0,HARD,9.0,1,Australian Grand Prix,FP3,2026
COL,Alpine,10.0,0 days 00:02:09.413000,0 days 00:00:30.986000,0 days 00:00:20.328000,0 days 00:01:18.099000,2.0,HARD,10.0,1,Australian Grand Prix,FP3,2026
COL,Alpine,11.0,0 days 00:01:51.855000,0 days 00:00:45.199000,0 days 00:00:20.557000,0 days 00:00:46.099000,3.0,HARD,11.0,1,Australian Grand Prix,FP3,2026
COL,Alpine,12.0,0 days 00:01:23.438000,0 days 00:00:29.812000,0 days 00:00:17.932000,0 days 00:00:35.694000,3.0,HARD,12.0,1,Australian Grand Prix,FP3,2026
COL,Alpine,13.0,0 days 00:02:01.906000,0 days 00:00:45.256000,0 days 00:00:28.269000,0 days 00:00:48.381000,3.0,HARD,13.0,1,Australian Grand Prix,FP3,2026
COL,Alpine,14.0,0 days 00:01:22.908000,0 days 00:00:29.157000,0 days 00:00:17.938000,0 days 00:00:35.813000,3.0,HARD,14.0,12,Australian Grand Prix,FP3,2026
COL,Alpine,15.0,0 days 00:02:09.012000,0 days 00:00:48.407000,0 days 00:00:35.149000,0 days 00:00:45.456000,3.0,HARD,15.0,21,Australian Grand Prix,FP3,2026
COL,Alpine,16.0,0 days 00:01:23.336000,0 days 00:00:29.411000,0 days 00:00:17.958000,0 days 00:00:35.967000,3.0,HARD,16.0,1,Australian Grand Prix,FP3,2026
COL,Alpine,17.0,,0 days 00:00:38.108000,0 days 00:00:23.264000,,3.0,HARD,17.0,1,Australian Grand Prix,FP3,2026
COL,Alpine,18.0,,0 days 00:00:40.867000,0 days 00:00:20.347000,,4.0,SOFT,1.0,125,Australian Grand Prix,FP3,2026
COL,Alpine,19.0,0 days 00:02:12.233000,0 days 00:01:10.127000,0 days 00:00:20.320000,0 days 00:00:41.786000,5.0,SOFT,2.0,1,Australian Grand Prix,FP3,2026
COL,Alpine,20.0,0 days 00:01:21.413000,0 days 00:00:28.684000,0 days 00:00:17.739000,0 days 00:00:34.990000,5.0,SOFT,3.0,1,Australian Grand Prix,FP3,2026
COL,Alpine,21.0,,0 days 00:00:36.634000,0 days 00:00:25.065000,,5.0,SOFT,4.0,1,Australian Grand Prix,FP3,2026
COL,Alpine,22.0,,0 days 00:00:31.528000,0 days 00:00:18.074000,,5.0,SOFT,5.0,1,Australian Grand Prix,FP3,2026
HAM,Ferrari,1.0,0 days 00:01:54.228000,0 days 00:00:50.045000,0 days 00:00:20.763000,0 days 00:00:43.420000,1.0,SOFT,1.0,1,Australian Grand Prix,FP3,2026
HAM,Ferrari,2.0,0 days 00:01:21.599000,0 days 00:00:28.754000,0 days 00:00:17.889000,0 days 00:00:34.956000,1.0,SOFT,2.0,1,Australian Grand Prix,FP3,2026
HAM,Ferrari,3.0,0 days 00:02:25.916000,0 days 00:00:54.382000,0 days 00:00:40.050000,0 days 00:00:51.484000,1.0,SOFT,3.0,1,Australian Grand Prix,FP3,2026
HAM,Ferrari,4.0,0 days 00:01:20.572000,0 days 00:00:28.449000,0 days 00:00:17.598000,0 days 00:00:34.525000,1.0,SOFT,4.0,1,Australian Grand Prix,FP3,2026
HAM,Ferrari,5.0,0 days 00:02:15.807000,0 days 00:00:49.538000,0 days 00:00:34.007000,0 days 00:00:52.262000,1.0,SOFT,5.0,12,Australian Grand Prix,FP3,2026
HAM,Ferrari,6.0,0 days 00:01:50.286000,0 days 00:00:33.324000,0 days 00:00:31.039000,0 days 00:00:45.923000,1.0,SOFT,6.0,26,Australian Grand Prix,FP3,2026
HAM,Ferrari,7.0,0 days 00:02:01.930000,0 days 00:00:41.360000,0 days 00:00:28.079000,0 days 00:00:52.491000,1.0,SOFT,7.0,6,Australian Grand Prix,FP3,2026
HAM,Ferrari,8.0,,,,,1.0,SOFT,8.0,6512,Australian Grand Prix,FP3,2026
HAM,Ferrari,9.0,0 days 00:02:11.462000,0 days 00:01:07.657000,0 days 00:00:20.291000,0 days 00:00:43.514000,2.0,SOFT,9.0,1,Australian Grand Prix,FP3,2026
HAM,Ferrari,10.0,0 days 00:01:42.337000,0 days 00:00:31.681000,0 days 00:00:23.138000,0 days 00:00:47.518000,2.0,SOFT,10.0,1,Australian Grand Prix,FP3,2026
HAM,Ferrari,11.0,0 days 00:01:37.780000,0 days 00:00:28.826000,0 days 00:00:21.760000,0 days 00:00:47.194000,2.0,SOFT,11.0,1,Australian Grand Prix,FP3,2026
HAM,Ferrari,12.0,0 days 00:01:20.176000,0 days 00:00:28.312000,0 days 00:00:17.560000,0 days 00:00:34.304000,2.0,SOFT,12.0,1,Australian Grand Prix,FP3,2026
HAM,Ferrari,13.0,,0 days 00:00:48.919000,0 days 00:00:44.105000,0 days 00:00:58.900000,2.0,SOFT,13.0,1,Australian Grand Prix,FP3,2026
HAM,Ferrari,14.0,0 days 00:01:29.145000,0 days 00:00:29.683000,0 days 00:00:20.843000,0 days 00:00:38.619000,2.0,SOFT,14.0,12,Australian Grand Prix,FP3,2026
HAM,Ferrari,15.0,0 days 00:01:20.728000,0 days 00:00:28.250000,0 days 00:00:17.721000,0 days 00:00:34.757000,2.0,SOFT,15.0,1,Australian Grand Prix,FP3,2026
HAM,Ferrari,16.0,0 days 00:01:53.402000,0 days 00:00:44.788000,0 days 00:00:26.732000,0 days 00:00:41.882000,2.0,SOFT,16.0,1,Australian Grand Prix,FP3,2026
