Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Stint,Compound,TyreLife,TrackStatus,EventName,SessionName,Year
NOR,McLaren,19.0,0 days 00:01:45.890000,0 days 00:00:39.779000,0 days 00:00:25.393000,0 days 00:00:40.718000,4.0,SOFT,6.0,1,Australian Grand Prix,FP2,2026
NOR,McLaren,20.0,0 days 00:01:24.917000,0 days 00:00:28.091000,0 days 00:00:17.760000,0 days 00:00:39.066000,4.0,SOFT,7.0,1,Australian Grand Prix,FP2,2026
NOR,McLaren,21.0,0 days 00:01:23.385000,0 days 00:00:29.087000,0 days 00:00:18.073000,0 days 00:00:36.225000,4.0,SOFT,8.0,1,Australian Grand Prix,FP2,2026
NOR,McLaren,22.0,0 days 00:01:22.989000,0 days 00:00:29.171000,0 days 00:00:17.995000,0 days 00:00:35.823000,4.0,SOFT,9.0,1,Australian Grand Prix,FP2,2026
NOR,McLaren,23.0,0 days 00:01:35.888000,0 days 00:00:28.648000,0 days 00:00:18.149000,0 days 00:00:49.091000,4.0,SOFT,10.0,126,Australian Grand Prix,FP2,2026
NOR,McLaren,24.0,0 days 00:01:32.487000,0 days 00:00:37.280000,0 days 00:00:19.295000,0 days 00:00:35.912000,4.0,SOFT,11.0,671,Australian Grand Prix,FP2,2026
NOR,McLaren,25.0,0 days 00:01:28.124000,0 days 00:00:29.532000,0 days 00:00:17.715000,0 days 00:00:40.877000,4.0,SOFT,12.0,1,Australian Grand Prix,FP2,2026
NOR,McLaren,26.0,0 days 00:01:23.604000,0 days 00:00:28.811000,0 days 00:00:17.857000,0 days 00:00:36.936000,4.0,SOFT,13.0,1,Australian Grand Prix,FP2,2026
NOR,McLaren,27.0,0 days 00:01:25.274000,0 days 00:00:29.207000,0 days 00:00:18.735000,0 days 00:00:37.332000,4.0,SOFT,14.0,1,Australian Grand Prix,FP2,2026
NOR,McLaren,28.0,,0 days 00:00:34.218000,0 days 00:00:24.905000,0 days 00:01:37.989000,4.0,SOFT,15.0,1,Australian Grand Prix,FP2,2026
NOR,McLaren,29.0,,0 days 00:00:33.850000,0 days 00:00:19.255000,,4.0,SOFT,16.0,1,Australian Grand Prix,FP2,2026
VER,Red Bull Racing,1.0,0 days 00:01:47.564000,0 days 00:00:40.495000,0 days 00:00:21.505000,0 days 00:00:45.564000,1.0,MEDIUM,1.0,1,Australian Grand Prix,FP2,2026
VER,Red Bull Racing,2.0,0 days 00:01:22.210000,0 days 00:00:28.962000,0 days 00:00:18.187000,0 days 00:00:35.061000,1.0,MEDIUM,2.0,1,Australian Grand Prix,FP2,2026
VER,Red Bull Racing,3.0,0 days 00:02:01.533000,0 days 00:00:45.033000,0 days 00:00:27.902000,0 days 00:00:48.598000,1.0,MEDIUM,3.0,1,Australian Grand Prix,FP2,2026
VER,Red Bull Racing,4.0,0 days 00:01:21.080000,0 days 00:00:28.537000,0 days 00:00:17.642000,0 days 00:00:34.901000,1.0,MEDIUM,4.0,1,Australian Grand Prix,FP2,2026
VER,Red Bull Racing,5.0,0 days 00:01:47.397000,0 days 00:00:32.679000,0 days 00:00:19.508000,0 days 00:00:55.210000,1.0,MEDIUM,5.0,1,Australian Grand Prix,FP2,2026
VER,Red Bull Racing,6.0,0 days 00:01:40.261000,0 days 00:00:38.960000,0 days 00:00:21.168000,0 days 00:00:40.133000,2.0,SOFT,1.0,1,Australian Grand Prix,FP2,2026
VER,Red Bull Racing,7.0,0 days 00:01:20.366000,0 days 00:00:28.149000,0 days 00:00:17.570000,0 days 00:00:34.647000,2.0,SOFT,2.0,1,Australian Grand Prix,FP2,2026
VER,Red Bull Racing,8.0,,0 days 00:00:33.104000,0 days 00:00:19.371000,,2.0,SOFT,3.0,1,Australian Grand Prix,FP2,2026
VER,Red Bull Racing,9.0,,0 days 00:01:37.242000,0 days 00:00:18.623000,0 days 00:00:44.244000,3.0,MEDIUM,6.0,1,Australian Grand Prix,FP2,2026
VER,Red Bull Racing,10.0,0 days 00:01:24.588000,0 days 00:00:29.773000,0 days 00:00:18.335000,0 days 00:00:36.480000,3.0,MEDIUM,7.0,1,Australian Grand Prix,FP2,2026
VER,Red Bull Racing,11.0,0 days 00:01:28.706000,0 days 00:00:29.773000,0 days 00:00:18.188000,0 days 00:00:40.745000,3.0,MEDIUM,8.0,1,Australian Grand Prix,FP2,2026
VER,Red Bull Racing,12.0,0 days 00:01:24.918000,0 days 00:00:29.923000,0 days 00:00:18.401000,0 days 00:00:36.594000,3.0,MEDIUM,9.0,1,Australian Grand Prix,FP2,2026
VER,Red Bull Racing,13.0,,0 days 00:00:29.709000,0 days 00:00:20.285000,,3.0,MEDIUM,10.0,1,Australian Grand Prix,FP2,2026
BOR,Audi,1.0,,0 days 00:01:22.869000,0 days 00:00:20.907000,0 days 00:00:49.652000,1.0,MEDIUM,1.0,12,Australian Grand Prix,FP2,2026
BOR,Audi,2.0,0 days 00:01:36.609000,0 days 00:00:29.889000,0 days 00:00:18.511000,0 days 00:00:48.209000,1.0,MEDIUM,2.0,1,Australian Grand Prix,FP2,2026
BOR,Audi,3.0,0 days 00:01:23.007000,0 days 00:00:28.895000,0 days 00:00:18.401000,0 days 00:00:35.711000,1.0,MEDIUM,3.0,1,Australian Grand Prix,FP2,2026
BOR,Audi,4.0,0 days 00:02:13.666000,0 days 00:00:50.435000,0 days 00:00:30.751000,0 days 00:00:52.480000,1.0,MEDIUM,4.0,1,Australian Grand Prix,FP2,2026
BOR,Audi,5.0,0 days 00:01:52.487000,0 days 00:00:29.159000,0 days 00:00:17.871000,0 days 00:01:05.457000,1.0,MEDIUM,5.0,1,Australian Grand Prix,FP2,2026
BOR,Audi,6.0,0 days 00:01:42.132000,0 days 00:00:40.763000,0 days 00:00:20.335000,0 days 00:00:41.034000,2.0,MEDIUM,6.0,1,Australian Grand Prix,FP2,2026
BOR,Audi,7.0,0 days 00:01:21.990000,0 days 00:00:28.553000,0 days 00:00:17.918000,0 days 00:00:35.519000,2.0,MEDIUM,7.0,1,Australian Grand Prix,FP2,2026
BOR,Audi,8.0,,0 days 00:00:42.466000,0 days 00:00:31.240000,,2.0,MEDIUM,8.0,1,Australian Grand Prix,FP2,2026
BOR,Audi,9.0,0 days 00:02:09.047000,0 days 00:01:01.040000,0 days 00:00:20.400000,0 days 00:00:47.607000,3.0,SOFT,1.0,1,Australian Grand Prix,FP2,2026
BOR,Audi,10.0,0 days 00:01:45.317000,0 days 00:00:32.803000,0 days 00:00:20.891000,0 days 00:00:51.623000,3.0,SOFT,2.0,1,Australian Grand Prix,FP2,2026
BOR,Audi,11.0,0 days 00:01:21.668000,0 days 00:00:28.427000,0 days 00:00:17.760000,0 days 00:00:35.481000,3.0,SOFT,3.0,1,Australian Grand Prix,FP2,2026
BOR,Audi,12.0,,0 days 00:00:47.051000,0 days 00:00:38.766000,0 days 00:01:05.423000,3.0,SOFT,4.0,1,Australian Grand Prix,FP2,2026
BOR,Audi,13.0,0 days 00:01:29.097000,0 days 00:00:30.177000,0 days 00:00:20.515000,0 days 00:00:38.405000,3.0,SOFT,5.0,1,Australian Grand Prix,FP2,2026
BOR,Audi,14.0,0 days 00:01:21.921000,0 days 00:00:28.346000,0 days 00:00:17.839000,0 days 00:00:35.736000,3.0,SOFT,6.0,1,Australian Grand Prix,FP2,2026
BOR,Audi,15.0,,0 days 00:00:40.662000,0 days 00:00:20.194000,,3.0,SOFT,7.0,1,Australian Grand Prix,FP2,2026
BOR,Audi,16.0,0 days 00:02:08.453000,0 days 00:00:58.622000,0 days 00:00:19.297000,0 days 00:00:50.534000,4.0,MEDIUM,9.0,1,Australian Grand Prix,FP2,2026
BOR,Audi,17.0,0 days 00:02:14.238000,0 days 00:01:16.549000,0 days 00:00:19.709000,0 days 00:00:37.980000,5.0,MEDIUM,10.0,1,Australian Grand Prix,FP2,2026
BOR,Audi,18.0,0 days 00:01:28.289000,0 days 00:00:31.642000,0 days 00:00:18.383000,0 days 00:00:38.264000,5.0,MEDIUM,11.0,1,Australian Grand Prix,FP2,2026
BOR,Audi,19.0,0 days 00:01:26.275000,0 days 00:00:30.399000,0 days 00:00:18.248000,0 days 00:00:37.628000,5.0,MEDIUM,12.0,1,Australian Grand Prix,FP2,2026
BOR,Audi,20.0,0 days 00:01:25.915000,0 days 00:00:30.313000,0 days 00:00:18.120000,0 days 00:00:37.482000,5.0,MEDIUM,13.0,1,Australian Grand Prix,FP2,2026
BOR,Audi,21.0,0 days 00:01:25.397000,0 days 00:00:30.059000,0 days 00:00:18.119000,0 days 00:00:37.219000,5.0,MEDIUM,14.0,1,Australian Grand Prix,FP2,2026
BOR,Audi,22.0,0 days 00:01:25.884000,0 days 00:00:30.155000,0 days 00:00:18.152000,0 days 00:00:37.577000,5.0,MEDIUM,15.0,1,Australian Grand Prix,FP2,2026
BOR,Audi,23.0,0 days 00:01:50.402000,0 days 00:00:30.222000,0 days 00:00:18.438000,0 days 00:01:01.742000,5.0,MEDIUM,16.0,126,Australian Grand Prix,FP2,2026
BOR,Audi,24.0,0 days 00:01:31.203000,0 days 00:00:35.491000,0 days 00:00:18.508000,0 days 00:00:37.204000,5.0,MEDIUM,17.0,671,Australian Grand Prix,FP2,2026
BOR,Audi,25.0,0 days 00:01:41.805000,0 days 00:00:29.625000,0 days 00:00:18.122000,0 days 00:00:54.058000,5.0,MEDIUM,18.0,1,Australian Grand Prix,FP2,2026
BOR,Audi,26.0,0 days 00:01:35.280000,0 days 00:00:38.601000,0 days 00:00:18.699000,0 days 00:00:37.980000,6.0,SOFT,8.0,1,Australian Grand Prix,FP2,2026
BOR,Audi,27.0,,0 days 00:00:40.355000,0 days 00:00:26.682000,0 days 00:01:37.718000,6.0,SOFT,9.0,1,Australian Grand Prix,FP2,2026
BOR,Audi,28.0,,0 days 00:00:34.311000,0 days 00:00:18.988000,,6.0,SOFT,10.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,1.0,0 days 00:02:00.376000,0 days 00:00:52.726000,0 days 00:00:21.821000,0 days 00:00:45.829000,1.0,MEDIUM,1.0,12,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,2.0,0 days 00:01:22.211000,0 days 00:00:29.078000,0 days 00:00:17.760000,0 days 00:00:35.373000,1.0,MEDIUM,2.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,3.0,,0 days 00:00:59.080000,0 days 00:00:43.316000,0 days 00:01:02.671000,1.0,MEDIUM,3.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,4.0,0 days 00:01:21.702000,0 days 00:00:28.578000,0 days 00:00:18.120000,0 days 00:00:35.004000,1.0,MEDIUM,4.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,5.0,0 days 00:02:25.454000,0 days 00:00:52.250000,0 days 00:00:37.564000,0 days 00:00:55.640000,1.0,MEDIUM,5.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,6.0,0 days 00:01:56.055000,0 days 00:00:45.186000,0 days 00:00:23.334000,0 days 00:00:47.535000,1.0,MEDIUM,6.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,7.0,0 days 00:02:00.164000,0 days 00:00:28.272000,0 days 00:00:36.801000,0 days 00:00:55.091000,1.0,MEDIUM,7.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,8.0,0 days 00:01:21.579000,0 days 00:00:28.804000,0 days 00:00:17.800000,0 days 00:00:34.975000,1.0,MEDIUM,8.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,9.0,,0 days 00:00:40.925000,0 days 00:00:24.727000,,1.0,MEDIUM,9.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,10.0,0 days 00:02:00.620000,0 days 00:00:44.510000,0 days 00:00:23.535000,0 days 00:00:52.575000,2.0,SOFT,1.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,11.0,0 days 00:01:20.941000,0 days 00:00:28.260000,0 days 00:00:18.020000,0 days 00:00:34.661000,2.0,SOFT,2.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,12.0,0 days 00:02:26.054000,0 days 00:00:53.366000,0 days 00:00:36.070000,0 days 00:00:56.618000,2.0,SOFT,3.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,13.0,0 days 00:01:49.130000,0 days 00:00:42.512000,0 days 00:00:24.593000,0 days 00:00:42.025000,2.0,SOFT,4.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,14.0,0 days 00:01:20.950000,0 days 00:00:28.507000,0 days 00:00:17.838000,0 days 00:00:34.605000,2.0,SOFT,5.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,15.0,,0 days 00:00:42.830000,0 days 00:00:30.772000,,2.0,SOFT,6.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,16.0,0 days 00:01:39.195000,0 days 00:00:44.349000,0 days 00:00:18.281000,0 days 00:00:36.565000,3.0,MEDIUM,10.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,17.0,0 days 00:01:24.386000,0 days 00:00:29.477000,0 days 00:00:18.324000,0 days 00:00:36.585000,3.0,MEDIUM,11.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,18.0,0 days 00:01:24.680000,0 days 00:00:29.717000,0 days 00:00:18.258000,0 days 00:00:36.705000,3.0,MEDIUM,12.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,19.0,0 days 00:01:33.426000,0 days 00:00:29.945000,0 days 00:00:21.921000,0 days 00:00:41.560000,3.0,MEDIUM,13.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,20.0,0 days 00:01:24.046000,0 days 00:00:29.343000,0 days 00:00:18.392000,0 days 00:00:36.311000,3.0,MEDIUM,14.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,21.0,0 days 00:01:24.313000,0 days 00:00:29.666000,0 days 00:00:18.377000,0 days 00:00:36.270000,3.0,MEDIUM,15.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,22.0,0 days 00:01:32.501000,0 days 00:00:29.599000,0 days 00:00:18.357000,0 days 00:00:44.545000,3.0,MEDIUM,16.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,23.0,0 days 00:01:54.152000,0 days 00:00:30.084000,0 days 00:00:30.339000,0 days 00:00:53.729000,3.0,MEDIUM,17.0,1267,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,24.0,0 days 00:01:25.909000,0 days 00:00:29.880000,0 days 00:00:18.019000,0 days 00:00:38.010000,3.0,MEDIUM,18.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,25.0,0 days 00:01:25.188000,0 days 00:00:30.365000,0 days 00:00:18.310000,0 days 00:00:36.513000,3.0,MEDIUM,19.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,26.0,0 days 00:01:24.617000,0 days 00:00:29.571000,0 days 00:00:18.442000,0 days 00:00:36.604000,3.0,MEDIUM,20.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,27.0,,0 days 00:00:45.574000,0 days 00:00:36.225000,,3.0,MEDIUM,21.0,1,Australian Grand Prix,FP2,2026
HAD,Red Bull Racing,28.0,,0 days 00:00:41.820000,0 days 00:00:24.369000,,3.0,MEDIUM,22.0,1,Australian Grand Prix,FP2,2026
GAS,Alpine,1.0,,,0 days 00:00:21.599000,0 days 00:00:52.774000,1.0,MEDIUM,1.0,1,Australian Grand Prix,FP2,2026
GAS,Alpine,2.0,0 days 00:01:24.979000,0 days 00:00:30.378000,0 days 00:00:17.932000,0 days 00:00:36.669000,1.0,MEDIUM,2.0,12,Australian Grand Prix,FP2,2026
GAS,Alpine,3.0,0 days 00:01:58.344000,0 days 00:00:45.725000,0 days 00:00:26.338000,0 days 00:00:46.281000,1.0,MEDIUM,3.0,1,Australian Grand Prix,FP2,2026
GAS,Alpine,4.0,0 days 00:01:23.427000,0 days 00:00:29.612000,0 days 00:00:17.799000,0 days 00:00:36.016000,1.0,MEDIUM,4.0,1,Australian Grand Prix,FP2,2026
GAS,Alpine,5.0,0 days 00:02:01.779000,0 days 00:00:47.053000,0 days 00:00:28.866000,0 days 00:00:45.860000,1.0,MEDIUM,5.0,1,Australian Grand Prix,FP2,2026
GAS,Alpine,6.0,0 days 00:01:22.830000,0 days 00:00:29.389000,0 days 00:00:17.720000,0 days 00:00:35.721000,1.0,MEDIUM,6.0,1,Australian Grand Prix,FP2,2026
GAS,Alpine,7.0,0 days 00:01:55.416000,0 days 00:00:43.537000,0 days 00:00:26.323000,0 days 00:00:45.556000,1.0,MEDIUM,7.0,1,Australian Grand Prix,FP2,2026
GAS,Alpine,8.0,0 days 00:01:22.404000,0 days 00:00:29.076000,0 days 00:00:17.651000,0 days 00:00:35.677000,1.0,MEDIUM,8.0,1,Australian Grand Prix,FP2,2026
GAS,Alpine,9.0,0 days 00:01:59.277000,0 days 00:00:44.308000,0 days 00:00:28.982000,0 days 00:00:45.987000,1.0,MEDIUM,9.0,1,Australian Grand Prix,FP2,2026
GAS,Alpine,10.0,0 days 00:01:22.514000,0 days 00:00:29.158000,0 days 00:00:17.657000,0 days 00:00:35.699000,1.0,MEDIUM,10.0,1,Australian Grand Prix,FP2,2026
GAS,Alpine,11.0,,0 days 00:00:38.595000,0 days 00:00:24.989000,,1.0,MEDIUM,11.0,1,Australian Grand Prix,FP2,2026
GAS,Alpine,12.0,0 days 00:01:45.391000,0 days 00:00:40.593000,0 days 00:00:21.144000,0 days 00:00:43.654000,2.0,SOFT,1.0,1,Australian Grand Prix,FP2,2026
GAS,Alpine,13.0,0 days 00:01:22.774000,0 days 00:00:28.922000,0 days 00:00:17.921000,0 days 00:00:35.931000,2.0,SOFT,2.0,1,Australian Grand Prix,FP2,2026
GAS,Alpine,14.0,0 days 00:02:06.352000,0 days 00:00:46.995000,0 days 00:00:30.184000,0 days 00:00:49.173000,2.0,SOFT,3.0,1,Australian Grand Prix,FP2,2026
GAS,Alpine,15.0,0 days 00:01:22.167000,0 days 00:00:28.920000,0 days 00:00:17.827000,0 days 00:00:35.420000,2.0,SOFT,4.0,1,Australian Grand Prix,FP2,2026
GAS,Alpine,16.0,,0 days 00:00:46.656000,0 days 00:00:30.942000,,2.0,SOFT,5.0,1,Australian Grand Prix,FP2,2026
PER,Cadillac,1.0,0 days 00:01:58.806000,0 days 00:00:44.438000,0 days 00:00:20.758000,0 days 00:00:53.610000,1.0,SOFT,1.0,1,Australian Grand Prix,FP2,2026
PER,Cadillac,2.0,,0 days 00:00:35.629000,0 days 00:00:21.864000,,1.0,SOFT,2.0,1267,Australian Grand Prix,FP2,2026
ANT,Mercedes,1.0,0 days 00:02:01.806000,0 days 00:00:59.956000,0 days 00:00:20.353000,0 days 00:00:41.497000,1.0,HARD,1.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,2.0,0 days 00:01:36.825000,0 days 00:00:32.680000,0 days 00:00:22.089000,0 days 00:00:42.056000,1.0,HARD,2.0,12,Australian Grand Prix,FP2,2026
ANT,Mercedes,3.0,0 days 00:01:21.426000,0 days 00:00:28.459000,0 days 00:00:17.912000,0 days 00:00:35.055000,1.0,HARD,3.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,4.0,0 days 00:02:01.376000,0 days 00:00:39.237000,0 days 00:00:27.242000,0 days 00:00:54.897000,1.0,HARD,4.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,5.0,0 days 00:01:40.591000,0 days 00:00:28.798000,0 days 00:00:24.575000,0 days 00:00:47.218000,1.0,HARD,5.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,6.0,0 days 00:01:20.801000,0 days 00:00:28.378000,0 days 00:00:17.770000,0 days 00:00:34.653000,1.0,HARD,6.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,7.0,,0 days 00:00:37.880000,0 days 00:00:22.095000,,1.0,HARD,7.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,8.0,0 days 00:01:41.473000,0 days 00:00:41.919000,0 days 00:00:19.522000,0 days 00:00:40.032000,2.0,SOFT,1.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,9.0,0 days 00:01:20.227000,0 days 00:00:28.049000,0 days 00:00:17.603000,0 days 00:00:34.575000,2.0,SOFT,2.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,10.0,0 days 00:02:15.143000,0 days 00:00:40.917000,0 days 00:00:24.707000,0 days 00:01:09.519000,2.0,SOFT,3.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,11.0,0 days 00:01:52.545000,0 days 00:00:45.486000,0 days 00:00:23.988000,0 days 00:00:43.071000,3.0,SOFT,4.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,12.0,0 days 00:01:19.943000,0 days 00:00:28.067000,0 days 00:00:17.531000,0 days 00:00:34.345000,3.0,SOFT,5.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,13.0,,0 days 00:00:36.878000,0 days 00:00:21.385000,,3.0,SOFT,6.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,14.0,0 days 00:02:11.386000,0 days 00:01:14.761000,0 days 00:00:18.665000,0 days 00:00:37.960000,4.0,HARD,8.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,15.0,0 days 00:01:24.650000,0 days 00:00:30.027000,0 days 00:00:18.334000,0 days 00:00:36.289000,4.0,HARD,9.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,16.0,0 days 00:01:24.194000,0 days 00:00:29.032000,0 days 00:00:18.770000,0 days 00:00:36.392000,4.0,HARD,10.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,17.0,0 days 00:01:24.089000,0 days 00:00:29.487000,0 days 00:00:18.294000,0 days 00:00:36.308000,4.0,HARD,11.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,18.0,0 days 00:01:24.045000,0 days 00:00:29.471000,0 days 00:00:18.387000,0 days 00:00:36.187000,4.0,HARD,12.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,19.0,0 days 00:01:24.053000,0 days 00:00:29.303000,0 days 00:00:18.514000,0 days 00:00:36.236000,4.0,HARD,13.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,20.0,0 days 00:01:24.024000,0 days 00:00:29.353000,0 days 00:00:18.369000,0 days 00:00:36.302000,4.0,HARD,14.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,21.0,0 days 00:01:23.756000,0 days 00:00:29.291000,0 days 00:00:18.219000,0 days 00:00:36.246000,4.0,HARD,15.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,22.0,0 days 00:01:23.712000,0 days 00:00:29.306000,0 days 00:00:18.242000,0 days 00:00:36.164000,4.0,HARD,16.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,23.0,0 days 00:01:23.689000,0 days 00:00:29.383000,0 days 00:00:18.241000,0 days 00:00:36.065000,4.0,HARD,17.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,24.0,0 days 00:01:24.610000,0 days 00:00:29.658000,0 days 00:00:18.164000,0 days 00:00:36.788000,4.0,HARD,18.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,25.0,0 days 00:01:28.659000,0 days 00:00:29.559000,0 days 00:00:18.044000,0 days 00:00:41.056000,4.0,HARD,19.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,26.0,0 days 00:01:24.424000,0 days 00:00:29.512000,0 days 00:00:18.194000,0 days 00:00:36.718000,4.0,HARD,20.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,27.0,0 days 00:01:24.890000,0 days 00:00:30.380000,0 days 00:00:18.105000,0 days 00:00:36.405000,4.0,HARD,21.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,28.0,,0 days 00:00:29.429000,0 days 00:00:18.157000,,4.0,HARD,22.0,1267,Australian Grand Prix,FP2,2026
ANT,Mercedes,29.0,0 days 00:02:24.955000,0 days 00:01:24.830000,0 days 00:00:20.468000,0 days 00:00:39.657000,5.0,SOFT,7.0,1,Australian Grand Prix,FP2,2026
ANT,Mercedes,30.0,,0 days 00:00:35.265000,0 days 00:00:22.589000,0 days 00:01:36.870000,5.0,SOFT,8.0,1,Australian Grand Prix,FP2,2026
